STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,PUB_FIPS,CNTYFIPS,YR_SUB,STATSTRU,STATNAME,STATADDR
WI,WI0158,002,WI167,BEN GUTHRIE--LAC DU FLAMBEAU PUBLIC LIBRARY,622 PEACE PIPE ROAD,LAC DU FLAMBEAU,54538,0368,VILAS,7155887001,CE,NO,3408, 0,0, 0,55,125,2006,00,00,00
WI,WI0159,002,WI168-02,NORTH COMMUNITY BRANCH,1552 KANE ST.,LA CROSSE,54603,2229,LA CROSSE,6087897102,BR,CC,6160, 0,0, 0,55,063,2006,00,00,15
WI,WI0159,003,WI168-04,SOUTH COMMUNITY BRANCH,1307  16TH ST. SOUTH,LA CROSSE,54601,5799,LA CROSSE,6087897103,BR,CC,7200, 0,0, 0,55,063,2006,00,14,15
WI,WI0159,004,WI168,LA CROSSE PUBLIC LIBRARY,800 MAIN ST.,LA CROSSE,54601,4122,LA CROSSE,6087897100,CE,CC,74500, 0,0, 0,55,063,2006,00,00,00
WI,WI0160,002,WI169,RUSK COUNTY COMMUNITY LIBRARY,418 CORBETT AVE. W.,LADYSMITH,54848,1708,RUSK,7155322604,CE,NO,9000, 0,0, 0,55,107,2006,00,00,00
WI,WI0161,002,WI170,LAWTON MEMORIAL LIBRARY,118 N. BIRD ST.,LA FARGE,54639,0038,VERNON,6086252015,CE,NO,2200, 0,0, 0,55,123,2006,00,00,00
WI,WI0162,002,WI171,LAKE GENEVA PUBLIC LIBRARY,918 W. MAIN ST.,LAKE GENEVA,53147,1899,WALWORTH,2622495299,CE,NO,16030, 0,0, 0,55,127,2006,00,00,00
WI,WI0163,002,WI172,L.D. FARGO PUBLIC LIBRARY,120 E. MADISON ST.,LAKE MILLS,53551,1644,JEFFERSON,9206482166,CE,NO,11460, 0,0, 0,55,055,2006,00,00,00
WI,WI0165,002,WI174,SCHREINER MEMORIAL LIBRARY,113 W. ELM ST.,LANCASTER,53813,1202,GRANT,6087237304,CE,NO,8518, 0,0, 0,55,043,2006,00,00,00
WI,WI0166,002,WI175,LAND O' LAKES PUBLIC LIBRARY,4242 CO. HWY. B,LAND O' LAKES,54540,0450,VILAS,7155476006,CE,NO,9180, 0,0, 0,55,125,2006,00,00,00
WI,WI0167,002,WI176,EDITH EVANS COMMUNITY LIBRARY,5216 FOREST AVE.,LAONA,54541,0127,FOREST,7156744751,CE,NO,5400, 0,0, 0,55,041,2006,00,00,00
WI,WI0168,002,WI177,LA VALLE PUBLIC LIBRARY,101 W. MAIN,LA VALLE,53941,0007,SAUK,6089858383,CE,NO,840, 0,0, 0,55,111,2006,00,00,00
WI,WI0169,002,WI178,LENA PUBLIC LIBRARY,117 E. MAIN ST.,LENA,54139,0179,OCONTO,9208295335,CE,NC,521, 0,0, 0,55,083,2006,00,00,15
WI,WI0170,002,WI179,ALLEN-DIETZMAN PUBLIC LIBRARY,220 W. BARBER AVE.,LIVINGSTON,53554,0216,GRANT,6089436800,CE,NO,1716, 0,0, 0,55,043,2006,00,00,00
WI,WI0172,002,WI181,LOMIRA PUBLIC LIBRARY,1038 MAIN ST.,LOMIRA,53048,1108,DODGE,9202694115,CE,NO,1500, 0,0, 0,55,027,2006,00,00,00
WI,WI0173,002,WI182,LONE ROCK COMMUNITY LIBRARY,234 N. BROADWAY,LONE ROCK,53556,9999,RICHLAND,6085832034,CE,NO,2600, 0,0, 0,55,103,2006,00,00,00
WI,WI0174,002,WI184,LOYAL PUBLIC LIBRARY,214 N. MAIN ST.,LOYAL,54446,0337,CLARK,7152558189,CE,NO,6600, 0,0, 0,55,019,2006,00,00,15
WI,WI0175,002,WI185,LUCK PUBLIC LIBRARY,21 SECOND AVE. W.,LUCK,54853,0500,POLK,7154722770,CE,NO,1121, 0,0, 0,55,095,2006,00,00,00
WI,WI0176,002,WI186-04,HAWTHORNE BRANCH,2707 E. WASHINGTON AVE.,MADISON,53704,5002,DANE,6082464548,BR,CC,10060, 0,0, 0,55,025,2006,00,00,00
WI,WI0176,003,WI186-06,LAKEVIEW BRANCH,2845 N. SHERMAN AVE.,MADISON,53704,3016,DANE,6082464547,BR,CC,9355, 0,0, 0,55,025,2006,00,00,00
WI,WI0176,004,WI186-08,MEADOWRIDGE BRANCH,5740 RAYMOND ROAD,MADISON,53711,4232,DANE,6082886160,BR,CC,5940, 0,0, 0,55,025,2006,00,00,00
WI,WI0176,005,WI186-10,MONROE STREET BRANCH,1705 MONROE ST.,MADISON,53711,2022,DANE,6082666390,BR,CC,2300, 0,0, 0,55,025,2006,00,00,15
WI,WI0176,006,WI186-12,PINNEY BRANCH,204 COTTAGE GROVE ROAD,MADISON,53716,1106,DANE,6082247100,BR,CC,11200, 0,0, 0,55,025,2006,00,00,00
WI,WI0176,007,WI186-14,SEQUOYA BRANCH,513 S. MIDVALE BOULEVARD,MADISON,53711,1422,DANE,6082666385,BR,CC,11570, 0,0, 0,55,025,2006,00,00,00
WI,WI0176,008,WI186-16,SOUTH MADISON BRANCH,2222 S. PARK ST.,MADISON,53713,1916,DANE,6082666395,BR,CC,3728, 0,0, 0,55,025,2006,00,00,00
WI,WI0176,009,WI186,MADISON PUBLIC LIBRARY,201 W. MIFFLIN ST.,MADISON,53703,2597,DANE,6082666363,CE,CC,95000, 0,0, 0,55,025,2006,00,00,00
WI,WI0176,010,WI186-02,ALICIA ASHMAN,733 N. HIGH POINT ROAD,MADISON,53717,2237,DANE,6088241780,BR,CC,11829, 0,0, 0,55,025,2006,00,00,15
WI,WI0177,002,WI188,STURM MEMORIAL LIBRARY,130 N. BRIDGE ST.,MANAWA,54949,0020,WAUPACA,9205962252,CE,NO,6000, 0,0, 0,55,135,2006,00,00,00
WI,WI0179,002,WI190,MANITOWOC PUBLIC LIBRARY,707 QUAY ST.,MANITOWOC,54220,4539,MANITOWOC,9206834863,CE,NO,53000, 0,0, 0,55,071,2006,00,00,00
WI,WI0181,002,WI192,MARION PUBLIC LIBRARY,120 N. MAIN ST.,MARION,54950,0267,WAUPACA,7157545368,CE,NO,5333, 0,0, 0,55,135,2006,00,00,00
WI,WI0182,002,WI193,MARKESAN PUBLIC LIBRARY,75 N. BRIDGE ST.,MARKESAN,53946,0160,GREEN LAKE,9203983434,CE,NO,7500, 0,0, 0,55,047,2006,00,00,00
WI,WI0183,002,WI194,MARSHALL COMMUNITY LIBRARY,605 WATERLOO RD.,MARSHALL,53559,8716,DANE,6086553123,CE,NC,9000, 0,0, 0,55,025,2006,00,00,00
WI,WI0184,002,WI195,MARSHFIELD PUBLIC LIBRARY,211 E. SECOND ST.,MARSHFIELD,54449,3702,WOOD,7153878494,CE,NO,36112, 0,0, 0,55,141,2006,00,00,00
WI,WI0185,002,WI196,HATCH PUBLIC LIBRARY,111 W. STATE ST.,MAUSTON,53948,1355,JUNEAU,6088474454,CE,NO,29976, 0,0, 0,55,057,2006,00,00,00
WI,WI0186,002,WI197,MAYVILLE PUBLIC LIBRARY,111 N. MAIN ST.,MAYVILLE,53050,1639,DODGE,9203877910,CE,NO,7200, 0,0, 0,55,027,2006,00,00,00
WI,WI0187,002,WI198,MAZOMANIE FREE LIBRARY,102 BRODHEAD ST.,MAZOMANIE,53560,0458,DANE,6087952104,CE,NC,3000, 0,0, 0,55,025,2006,00,00,00
WI,WI0188,002,WI199,FRANCES L. SIMEK MEMORIAL LIBRARY MEDFORD,400 N. MAIN ST.,MEDFORD,54451,1455,TAYLOR,7157482505,CE,NO,13000, 0,0, 0,55,119,2006,00,00,00
WI,WI0189,002,WI200,LEGION MEMORIAL LIBRARY,102 E. BENNETT AVE.,MELLEN,54546,0047,ASHLAND,7152748331,CE,NO,933, 0,0, 0,55,003,2006,00,00,15
WI,WI0190,002,WI201,ELISHA D. SMITH PUBLIC LIBRARY,440 FIRST ST.,MENASHA,54952,3191,WINNEBAGO,9209675166,CE,NC,46000, 0,0, 0,55,139,2006,00,00,00
WI,WI0191,002,WI202,MENOMONEE FALLS PUBLIC LIBRARY,W156N8436 PILGRIM RD.,MENOMONEE FALLS,53051,3140,WAUKESHA,2625328930,CE,NC,52951, 0,0, 0,55,133,2006,00,00,00
WI,WI0192,002,WI203,MENOMONIE PUBLIC LIBRARY,600 WOLSKE BAY RD.,MENOMONIE,54751,1645,DUNN,7152322164,CE,NO,17040, 0,0, 0,55,033,2006,00,00,00
WI,WI0193,002,WI204,FRANK L. WEYENBERG LIBRARY,11345 N. CEDARBURG RD.,MEQUON,53092,1998,OZAUKEE,2622422593,CE,NC,33600, 0,0, 0,55,089,2006,00,00,00
WI,WI0194,002,WI205,MERCER PUBLIC LIBRARY,2648 W. MARGARET ST.,MERCER,54547,9186,IRON,7154762366,CE,NO,2750, 0,0, 0,55,051,2006,00,00,00
WI,WI0196,002,WI207,MIDDLETON PUBLIC LIBRARY,7425 HUBBARD AVE.,MIDDLETON,53562,3196,DANE,6088315564,CE,NC,32000, 0,0, 0,55,025,2006,00,00,00
WI,WI0197,002,WI208,MILLTOWN PUBLIC LIBRARY,61 W. MAIN ST.,MILLTOWN,54858,0069,POLK,7158252313,CE,NO,3120, 0,0, 0,55,095,2006,00,00,00
WI,WI0198,002,WI209,MILTON PUBLIC LIBRARY,"430 E. HIGH ST., #100",MILTON,53563,1502,ROCK,6088687462,CE,NC,8000, 0,0, 0,55,105,2006,00,00,00
WI,WI0199,002,WI210-02,ATKINSON BRANCH,1960 W. ATKINSON AVE.,MILWAUKEE,53209,6814,MILWAUKEE,4142863068,BR,CC,11548, 0,0, 0,55,079,2006,00,00,00
WI,WI0199,003,WI210-06,CAPITOL BRANCH,3969 N. 74TH ST.,MILWAUKEE,53216,1905,MILWAUKEE,4142863006,BR,CC,12777, 0,0, 0,55,079,2006,00,00,00
WI,WI0199,004,WI210-08,CENTER STREET BRANCH,2727 W. FOND DU LAC AVE.,MILWAUKEE,53210,2624,MILWAUKEE,4142863090,BR,CC,16150, 0,0, 0,55,079,2006,00,00,00
WI,WI0199,005,WI210-12,EAST BRANCH,1910 E. NORTH AVE.,MILWAUKEE,53202,1126,MILWAUKEE,4142863058,BR,CC,13816, 0,0, 0,55,079,2006,00,00,00
WI,WI0199,007,WI210-16,FOREST HOME BRANCH,1432 W. FOREST HOME AVE.,MILWAUKEE,53204,3228,MILWAUKEE,4142863083,BR,CC,14494, 0,0, 0,55,079,2006,00,00,00
WI,WI0199,009,WI210-18,MARTIN LUTHER KING BRANCH,310 W. LOCUST ST.,MILWAUKEE,53212,2345,MILWAUKEE,4142863098,BR,CC,14741, 0,0, 0,55,079,2006,00,00,00
WI,WI0199,010,WI210-20,MILL ROAD BRANCH,6431 N. 76TH ST.,MILWAUKEE,53223,6199,MILWAUKEE,4142863088,BR,CC,15061, 0,0, 0,55,079,2006,00,00,00
WI,WI0199,011,WI210-10,VILLARD AVENUE BRANCH,3310 W. VILLARD AVE.,MILWAUKEE,53209,4811,MILWAUKEE,4142863079,BR,CC,14842, 0,0, 0,55,079,2006,00,00,00
WI,WI0199,012,WI210-22,TIPPECANOE BRANCH,3912 S. HOWELL AVE.,MILWAUKEE,53207,4422,MILWAUKEE,4142863085,BR,CC,16906, 0,0, 0,55,079,2006,00,00,00
WI,WI0199,013,WI210-24,ZABLOCKI BRANCH,3501 W. OKLAHOMA AVE.,MILWAUKEE,53215,4195,MILWAUKEE,4142863055,BR,CC,14739, 0,0, 0,55,079,2006,00,00,00
WI,WI0199,015,WI210-30,MILWAUKEE PUBLIC LIBRARY,814 W. WISCONSIN AVE.,MILWAUKEE,53233,2385,MILWAUKEE,4142863000,BS,CC,-3, 0,2, 0,55,079,2006,00,00,00
WI,WI0199,016,WI210,MILWAUKEE PUBLIC LIBRARY,814 W. WISCONSIN AVE.,MILWAUKEE,53233,2385,MILWAUKEE,4142863000,CE,CC,457919, 0,0, 0,55,079,2006,00,00,00
WI,WI0199,017,WI210-04,BAY VIEW BRANCH,2566 S. KINNICKINNIC AVE.,MILWAUKEE,53207,1654,MILWAUKEE,4142863019,BR,CC,16500, 0,0, 0,55,079,2006,00,00,00
WI,WI0199,018,WI210-26,WASHINGTON PARK BRANCH,2121 N. SHERMAN BOULEVARD,MILWAUKEE,53208,1121,MILWAUKEE,4142863066,BR,CC,20540, 0,0, 0,55,079,2006,00,00,00
WI,WI0200,002,WI211,MINERAL POINT PUBLIC LIBRARY,137 HIGH ST.,MINERAL POINT,53565,1207,IOWA,6089872447,CE,NC,2799, 0,0, 0,55,049,2006,00,00,00
WI,WI0201,002,WI212,MINOCQUA PUBLIC LIBRARY,415 MENOMINEE ST.,MINOCQUA,54548,1087,ONEIDA,7153564437,CE,NO,5528, 0,0, 0,55,085,2006,00,00,00
WI,WI0202,002,WI213,MONDOVI PUBLIC LIBRARY,146 W. HUDSON ST.,MONDOVI,54755,1518,BUFFALO,7159264403,CE,NO,2555, 0,0, 0,55,011,2006,00,00,00
WI,WI0203,002,WI214,MONONA PUBLIC LIBRARY,1000 NICHOLS RD.,MONONA,53716,2531,DANE,6082226127,CE,NC,26882, 0,0, 0,55,025,2006,00,00,00
WI,WI0204,002,WI215,MONROE PUBLIC LIBRARY,925 16TH AVE.,MONROE,53566,1763,GREEN,6083287010,CE,NO,22420, 0,0, 0,55,045,2006,00,00,00
WI,WI0205,002,WI216,MONTELLO PUBLIC LIBRARY,128 LAKE CT.,MONTELLO,53949,0457,MARQUETTE,6082977544,CE,NO,3312, 0,0, 0,55,077,2006,00,00,00
WI,WI0206,002,WI217,MONTFORT PUBLIC LIBRARY,102 E. PARK ST.,MONTFORT,53569,0008,GRANT,6089436265,CE,NO,960, 0,0, 0,55,043,2006,00,00,00
WI,WI0207,002,WI218,MONTICELLO PUBLIC LIBRARY,512 E. LAKE AVE.,MONTICELLO,53570,0149,GREEN,6089384011,CE,NO,2994, 0,0, 0,55,045,2006,00,00,00
WI,WI0209,002,WI220,MOUNT HOREB PUBLIC LIBRARY,105 PERIMETER ST.,MOUNT HOREB,53572,2013,DANE,6084375021,CE,NC,16000, 0,0, 0,55,025,2006,00,00,00
WI,WI0211,002,WI222,MUSCODA PUBLIC LIBRARY,206 N. WISCONSIN AVE.,MUSCODA,53573,0138,GRANT,6087393182,CE,NO,1182, 0,0, 0,55,043,2006,00,00,00
WI,WI0212,002,WI223,MUSKEGO PUBLIC LIBRARY,S73 W16663 JANESVILLE RD.,MUSKEGO,53150,0810,WAUKESHA,2629712100,CE,NC,40000, 0,0, 0,55,133,2006,00,00,00
WI,WI0213,002,WI224,NECEDAH MEMORIAL LIBRARY,216 S. MAIN ST.,NECEDAH,54646,0279,JUNEAU,6085657979,CE,NO,2160, 0,0, 0,55,057,2006,00,00,00
WI,WI0214,002,WI225,NEENAH PUBLIC LIBRARY,240 E. WISCONSIN AVE.,NEENAH,54957,0569,WINNEBAGO,9208866300,CE,CC,50000, 0,0, 0,55,139,2006,00,00,00
WI,WI0215,002,WI226,NEILLSVILLE PUBLIC LIBRARY,409 HEWETT ST.,NEILLSVILLE,54456,1923,CLARK,7157432558,CE,NO,8264, 0,0, 0,55,019,2006,00,00,00
WI,WI0216,002,WI227,CHARLES & JOANN LESTER LIBRARY,100 PARK ST.,NEKOOSA,54457,1424,WOOD,7158867879,CE,NO,8300, 0,0, 0,55,141,2006,00,00,00
WI,WI0217,002,WI228,NESHKORO PUBLIC LIBRARY,132 S. MAIN ST.,NESHKORO,54960,0196,MARQUETTE,9202934026,CE,NO,1350, 0,0, 0,55,077,2006,00,00,00
WI,WI0218,002,WI229,NEW BERLIN PUBLIC LIBRARY,15105 LIBRARY LANE,NEW BERLIN,53151,5280,WAUKESHA,2627854980,CE,NC,50000, 0,0, 0,55,133,2006,00,00,15
WI,WI0219,002,WI230,NEW GLARUS PUBLIC LIBRARY,319 2ND ST.,NEW GLARUS,53574,0035,GREEN,6085274893,CE,NO,2074, 0,0, 0,55,045,2006,00,00,00
WI,WI0220,002,WI231,NEW HOLSTEIN PUBLIC LIBRARY,2115 WASHINGTON ST.,NEW HOLSTEIN,53061,1098,CALUMET,9208985165,CE,NC,6976, 0,0, 0,55,015,2006,00,00,00
WI,WI0221,002,WI232,NEW LISBON MEMORIAL LIBRARY,115 W. PARK ST.,NEW LISBON,53950,1250,JUNEAU,6085623213,CE,NO,4680, 0,0, 0,55,057,2006,00,00,00
WI,WI0222,002,WI233,NEW LONDON PUBLIC LIBRARY,406 S. PEARL ST.,NEW LONDON,54961,1441,WAUPACA,9209828519,CE,NO,13392, 0,0, 0,55,135,2006,00,00,00
WI,WI0223,002,WI234,CARLETON A. FRIDAY MEMORIAL LIBRARY,155 E. FIRST ST.,NEW RICHMOND,54017,1801,ST. CROIX,7152430431,CE,NC,8500, 0,0, 0,55,109,2006,00,00,00
WI,WI0224,002,WI235,SPILLMAN PUBLIC LIBRARY,719 WISCONSIN AVE.,NORTH FOND DU LAC,54937,1335,FOND DU LAC,9209293771,CE,NC,2694, 0,0, 0,55,039,2006,00,00,00
WI,WI0225,002,WI236,NORTH FREEDOM PUBLIC LIBRARY,103 N. MAPLE ST.,NORTH FREEDOM,53951,0060,SAUK,6085224571,CE,NO,650, 0,0, 0,55,111,2006,00,00,00
WI,WI0226,002,WI237,TOWN HALL LIBRARY,N76 W31429 HWY. V V,NORTH LAKE,53064,0158,WAUKESHA,2629662933,CE,NC,3600, 0,0, 0,55,133,2006,00,00,00
WI,WI0227,002,WI238,OAK CREEK PUBLIC LIBRARY,8620 S. HOWELL AVE.,OAK CREEK,53154,2996,MILWAUKEE,4147644400,CE,NC,14800, 0,0, 0,55,079,2006,00,00,00
WI,WI0228,002,WI239,OAKFIELD PUBLIC LIBRARY,130 N. MAIN ST.,OAKFIELD,53065,0278,FOND DU LAC,9205834552,CE,NC,3100, 0,0, 0,55,039,2006,00,00,00
WI,WI0229,002,WI240,OCONOMOWOC PUBLIC LIBRARY,200 SOUTH ST.,OCONOMOWOC,53066,5299,WAUKESHA,2625692193,CE,NC,24000, 0,0, 0,55,133,2006,00,00,00
WI,WI0230,002,WI241,FARNSWORTH PUBLIC LIBRARY,715 MAIN ST.,OCONTO,54153,1795,OCONTO,9208347730,CE,NC,8100, 0,0, 0,55,083,2006,00,00,00
WI,WI0231,002,WI242,OCONTO FALLS COMMUNITY LIBRARY,251 N. MAIN ST.,OCONTO FALLS,54154,1048,OCONTO,9208462673,CE,NC,9600, 0,0, 0,55,083,2006,00,00,00
WI,WI0232,002,WI244,OGEMA PUBLIC LIBRARY,W5005 STATE ROAD 86,OGEMA,54459,0603,PRICE,7157675130,CE,NO,4896, 0,0, 0,55,099,2006,00,00,15
WI,WI0233,002,WI245,CARTER MEMORIAL LIBRARY,405 E. HURON ST.,OMRO,54963,1405,WINNEBAGO,9206857016,CE,NC,3968, 0,0, 0,55,139,2006,00,00,00
WI,WI0234,002,WI248,ONTARIO PUBLIC LIBRARY,313 MAIN ST.,ONTARIO,54651,0069,VERNON,6083374651,CE,NO,4320, 0,0, 0,55,123,2006,00,00,00
WI,WI0235,002,WI249,OOSTBURG PUBLIC LIBRARY,213 N. 8TH ST.,OOSTBURG,53070,1246,SHEBOYGAN,9205642934,CE,NC,7000, 0,0, 0,55,117,2006,00,00,00
WI,WI0236,002,WI250,OREGON PUBLIC LIBRARY,256 BROOK ST.,OREGON,53575,1452,DANE,6088353656,CE,NC,10500, 0,0, 0,55,025,2006,00,00,00
WI,WI0237,002,WI251,ORFORDVILLE PUBLIC LIBRARY,203 W. BELOIT ST.,ORFORDVILLE,53576,0249,ROCK,6088799229,CE,NC,900, 0,0, 0,55,105,2006,00,00,00
WI,WI0238,002,WI252,OSCEOLA PUBLIC LIBRARY,102 CHIEFTAIN ST.,OSCEOLA,54020,0816,POLK,7152942310,CE,NO,3140, 0,0, 0,55,095,2006,00,00,00
WI,WI0239,002,WI253-30,OSHKOSH PUBLIC LIBRARY,106 WASHINGTON AVE.,OSHKOSH,54901,4985,WINNEBAGO,9202365210,BS,CC,-3, 0,1, 0,55,139,2006,00,00,00
WI,WI0239,004,WI253,OSHKOSH PUBLIC LIBRARY,106 WASHINGTON AVE.,OSHKOSH,54901,4985,WINNEBAGO,9202365210,CE,CC,94500, 0,0, 0,55,139,2006,00,00,00
WI,WI0240,002,WI254,HAUGE MEMORIAL LIBRARY,50655 CHARLES ST.,OSSEO,54758,0659,TREMPEALEAU,7155973444,CE,NO,3200, 0,0, 0,55,121,2006,00,00,00
WI,WI0241,002,WI255,OWEN PUBLIC LIBRARY,414 CENTRAL AVE.,OWEN,54460,0130,CLARK,7152292939,CE,NO,3000, 0,0, 0,55,019,2006,00,00,00
WI,WI0242,002,WI256,OXFORD PUBLIC LIBRARY,129 S. FRANKLIN AVE.,OXFORD,53952,0032,MARQUETTE,6085864458,CE,NO,1024, 0,0, 0,55,077,2006,00,00,00
WI,WI0243,002,WI257,PACKWAUKEE PUBLIC LIBRARY,N3511 STATE ST.,PACKWAUKEE,53953,0406,MARQUETTE,6085895202,CE,NO,1000, 0,0, 0,55,077,2006,00,00,00
WI,WI0245,002,WI259,ANGIE WILLIAMS COX PUBLIC LIBRARY,119 N. MAIN ST.,PARDEEVILLE,53954,0370,COLUMBIA,6084292354,CE,NC,7884, 0,0, 0,55,021,2006,00,00,00
WI,WI0246,002,WI260,PARK FALLS PUBLIC LIBRARY,121 N. FOURTH AVE.,PARK FALLS,54552,1192,PRICE,7157623121,CE,NO,19056, 0,0, 0,55,099,2006,00,00,00
WI,WI0247,002,WI262,PEPIN PUBLIC LIBRARY,510 2ND ST.,PEPIN,54759,0248,PEPIN,7154424932,CE,NO,3336, 0,0, 0,55,091,2006,00,00,00
WI,WI0249,002,WI264,ELEANOR ELLIS PUBLIC LIBRARY,4495 TOWN HALL RD.,PHELPS,54554,0008,VILAS,7155452887,CE,NO,1600, 0,0, 0,55,125,2006,00,00,00
WI,WI0250,002,WI265,PHILLIPS PUBLIC LIBRARY,286 CHERRY ST.,PHILLIPS,54555,1240,PRICE,7153392868,CE,NO,5784, 0,0, 0,55,099,2006,00,00,00
WI,WI0251,002,WI266,LEON-SAXEVILLE TOWNSHIP LIBRARY,N4715 COUNTY RD. E,PINE RIVER,54965,0247,WAUSHARA,9209875110,CE,NO,2572, 0,0, 0,55,137,2006,00,00,00
WI,WI0253,002,WI268,KRAEMER LIBRARY & COMMUNITY CENTER,910 MAIN ST.,PLAIN,53577,9691,SAUK,6085464201,CE,NO,7500, 0,0, 0,55,111,2006,00,00,00
WI,WI0254,002,WI269,PLAINFIELD PUBLIC LIBRARY,126 S. MAIN ST.,PLAINFIELD,54966,0305,WAUSHARA,7153354523,CE,NO,3500, 0,0, 0,55,137,2006,00,00,00
WI,WI0255,002,WI270,PLATTEVILLE PUBLIC LIBRARY,65 S. ELM ST.,PLATTEVILLE,53818,3139,GRANT,6083487441,CE,NO,10450, 0,0, 0,55,043,2006,00,00,00
WI,WI0256,002,WI271,PLUM CITY PUBLIC LIBRARY,611 MAIN ST.,PLUM CITY,54761,0203,PIERCE,7156472373,CE,NC,3000, 0,0, 0,55,093,2006,00,00,00
WI,WI0257,002,WI272,PLYMOUTH PUBLIC LIBRARY,130 DIVISION ST.,PLYMOUTH,53073,1802,SHEBOYGAN,9208924416,CE,NC,16790, 0,0, 0,55,117,2006,00,00,00
WI,WI0258,002,WI273,W.J. NIEDERKORN LIBRARY,316 W. GRAND AVE.,PORT WASHINGTON,53074,2293,OZAUKEE,2622845031,CE,NC,21434, 0,0, 0,55,089,2006,00,00,00
WI,WI0259,002,WI274,PORTAGE PUBLIC LIBRARY,253 W. EDGEWATER ST.,PORTAGE,53901,2117,COLUMBIA,6087424959,CE,NC,18300, 0,0, 0,55,021,2006,00,00,00
WI,WI0260,002,WI275,POY SIPPI PUBLIC LIBRARY,W2251 COMMERCIAL ST.,POY SIPPI,54967,0345,WAUSHARA,9209875737,CE,NO,2800, 0,0, 0,55,137,2006,00,00,00
WI,WI0261,002,WI276,POYNETTE AREA PUBLIC LIBRARY,118 N. MAIN ST.,POYNETTE,53955,0368,COLUMBIA,6086357577,CE,NC,3500, 0,0, 0,55,021,2006,00,06,00
WI,WI0262,002,WI277,JOSEPH W. & EMMA L. WACHUTE MEMORIAL LIBRARY,125 S. WACOUTA AVE.,PRAIRIE DU CHIEN,53821,1633,CRAWFORD,6083266211,CE,NO,5100, 0,0, 0,55,023,2006,00,00,00
WI,WI0263,002,WI278,PRAIRIE DU SAC PUBLIC LIBRARY,560 PARK AVE.,PRAIRIE DU SAC,53578,1105,SAUK,6086438318,CE,NO,5107, 0,0, 0,55,111,2006,00,00,00
WI,WI0265,002,WI279,PRESCOTT PUBLIC LIBRARY,800 BORNER ST. N.,PRESCOTT,54021,2012,PIERCE,7152625555,CE,NC,8060, 0,0, 0,55,093,2006,00,00,00
WI,WI0266,002,WI280,IRMA STEIN MEMORIAL LIBRARY,8306 SCHOOL LOOP RD.,PRESQUE ISLE,54557,0115,VILAS,7156867613,CE,NO,2160, 0,0, 0,55,125,2006,00,00,15
WI,WI0267,002,WI281,PRINCETON PUBLIC LIBRARY,424 W. WATER ST.,PRINCETON,54968,9147,GREEN LAKE,9202956777,CE,NO,2160, 0,0, 0,55,047,2006,00,00,00
WI,WI0268,003,WI282-30,RACINE PUBLIC LIBRARY,75 SEVENTH ST.,RACINE,53403,1201,RACINE,2626369170,BS,CC,-3, 0,2, 0,55,101,2006,00,00,00
WI,WI0268,004,WI282,RACINE PUBLIC LIBRARY,75 SEVENTH ST.,RACINE,53403,1200,RACINE,2626369170,CE,CC,65000, 0,0, 0,55,101,2006,00,00,00
WI,WI0269,002,WI283,HUTCHINSON MEMORIAL LIBRARY,228 N. HIGH ST.,RANDOLPH,53956,1216,DODGE,9203264640,CE,NO,10068, 0,0, 0,55,027,2006,00,00,00
WI,WI0270,002,WI284,LAKEVIEW COMMUNITY LIBRARY,112 BUTLER ST.,RANDOM LAKE,53075,0326,SHEBOYGAN,9209944825,CE,NC,11100, 0,0, 0,55,117,2006,00,00,00
WI,WI0271,002,WI286,REDGRANITE PUBLIC LIBRARY,135 W. BANNERMAN AVE.,REDGRANITE,54970,0291,WAUSHARA,9205660176,CE,NO,2774, 0,0, 0,55,137,2006,00,00,00
WI,WI0272,002,WI287,REEDSBURG PUBLIC LIBRARY,370 VINE ST.,REEDSBURG,53959,1916,SAUK,6085243316,CE,NO,15400, 0,0, 0,55,111,2006,00,00,00
WI,WI0273,002,WI289,RHINELANDER DISTRICT LIBRARY,106 N. STEVENS ST.,RHINELANDER,54501,3158,ONEIDA,7153651070,CE,NO,15000, 0,0, 0,55,085,2006,00,00,00
WI,WI0274,002,WI290,RIB LAKE PUBLIC LIBRARY,645 PEARL ST.,RIB LAKE,54470,0188,TAYLOR,7154275769,CE,NO,5093, 0,0, 0,55,119,2006,00,00,00
WI,WI0275,002,WI291,RICE LAKE PUBLIC LIBRARY,2 E. MARSHALL ST.,RICE LAKE,54868,1785,BARRON,7152344861,CE,NO,9000, 0,0, 0,55,005,2006,00,00,00
WI,WI0276,002,WI293,BREWER PUBLIC LIBRARY,325 N. CENTRAL AVE.,RICHLAND CENTER,53581,1802,RICHLAND,6086476444,CE,NO,20000, 0,0, 0,55,103,2006,00,00,00
WI,WI0277,002,WI294,RIO COMMUNITY LIBRARY,324 W. LYONS ST.,RIO,53960,0306,COLUMBIA,9209923206,CE,NC,5000, 0,0, 0,55,021,2006,00,00,00
WI,WI0278,002,WI295,RIPON PUBLIC LIBRARY,120 JEFFERSON ST.,RIPON,54971,1395,FOND DU LAC,9207486160,CE,NC,28000, 0,0, 0,55,039,2006,00,00,00
