STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,CNTY,ZIP,ZIP4,PHONE,C_OUT_TY,C_MSA,SQ_FEET,L_NUM_BM,PUB_FIPS,CNTYFIPS,YR_SUB,IMP1,IMP2
OH,OH0051,015,151B13,HOUGH BRANCH LIBRARY,1566 CRAWFORD RD.,CLEVELAND,CUYAHOGA,44106,1594,2166236997,BR,CC,7200,0,39,035,2003,0,0
OH,OH0051,016,151B14,JEFFERSON BRANCH LIBRARY,850 JEFFERSON AVE.,CLEVELAND,CUYAHOGA,44113,4649,2166237004,BR,CC,6900,0,39,035,2003,0,0
OH,OH0051,017,151B15,LORAIN BRANCH LIBRARY,8216 LORAIN AVE.,CLEVELAND,CUYAHOGA,44102,4259,2166237011,BR,CC,8400,0,39,035,2003,0,0
OH,OH0051,018,151B16,"MARTIN LUTHER KING, JR. BRANCH LIBRARY",1962 STOKES BLVD.,CLEVELAND,CUYAHOGA,44106,2254,2166237018,BR,CC,18200,0,39,035,2003,0,0
OH,OH0051,020,151B18,MOUNT PLEASANT BRRANCH LIBRARY,14000 KINSMAN RD.,CLEVELAND,CUYAHOGA,44120,4823,2166237032,BR,CC,10300,0,39,035,2003,0,0
OH,OH0051,022,151B20,RICE BRANCH LIBRARY,2820 E. 116TH ST.,CLEVELAND,CUYAHOGA,44120,2111,2166237046,BR,CC,11400,0,39,035,2003,0,0
OH,OH0051,023,151B21,ROCKPORT BRANCH LIBRARY,4421 W. 140TH ST.,CLEVELAND,CUYAHOGA,44135,2193,2166237053,BR,CC,9200,0,39,035,2003,0,0
OH,OH0051,024,151B22,SOUTH BRANCH LIBRARY,3096 SCRANTON RD.,CLEVELAND,CUYAHOGA,44113,5389,2166237060,BR,CC,9500,0,39,035,2003,0,0
OH,OH0051,025,151B23,SOUTH BROOKLYN BRANCH LIBRARY,4303 PEARL RD.,CLEVELAND,CUYAHOGA,44109,4297,2166237067,BR,CC,10200,0,39,035,2003,0,0
OH,OH0051,026,151B24,STERLING BRANCH LIBRARY,2200 E. 30TH ST.,CLEVELAND,CUYAHOGA,44113,4050,2166237074,BR,CC,6500,0,39,035,2003,0,0
OH,OH0051,028,151B26,UNION BRANCH LIBRARY,3463 E. 93RD ST.,CLEVELAND,CUYAHOGA,44104,5251,2166237088,BR,CC,9100,0,39,035,2003,0,0
OH,OH0051,029,151B27,WALZ BRANCH LIBRARY,7910 DETROIT AVE.,CLEVELAND,CUYAHOGA,44102,2894,2166237095,BR,CC,9600,0,39,035,2003,0,0
OH,OH0051,030,151B28,WEST PARK BRANCH LIBRARY,3805 W. 157TH ST.,CLEVELAND,CUYAHOGA,44111,5809,2166237102,BR,CC,14400,0,39,035,2003,0,0
OH,OH0051,031,151B29,WOODLAND BRANCH LIBRARY,5806 WOODLAND AVE.,CLEVELAND,CUYAHOGA,44104,2799,2166237109,BR,CC,15300,0,39,035,2003,0,0
OH,OH0051,032,151B17,MEMORIAL-NOTTINGHAM BRANCH LIBRARY,17109 LAKE SHORE BLVD.,CLEVELAND,CUYAHOGA,44110,1017,2166237025,BR,CC,15625,0,39,035,2003,0,0
OH,OH0051,033,OH0051-033,LANGSTON HUGHES BRANCH,10200 SUPERIOR AVE,CLEVELAND,CUYAHOGA,44106,M,2166236975,BR,CC,15625,0,39,035,2003,0,0
OH,OH0052,003,152B01,BAY VILLAGE BRANCH LIBRARY,502 CAHOON RD.,BAY VILLAGE,CUYAHOGA,44140,2194,2168716392,BR,NC,15806,0,39,035,2003,0,0
OH,OH0052,004,152B02,BEACHWOOD BRANCH LIBRARY,25501 SHAKER BLVD.,BEACHWOOD,CUYAHOGA,44122,2398,2168316868,BR,NC,18626,0,39,035,2003,0,0
OH,OH0052,005,152B03,SOUTHEAST BRANCH LIBRARY,70 COLUMBUS RD.,BEDFORD,CUYAHOGA,44146,2836,2164394997,BR,NC,16455,0,39,035,2003,0,0
OH,OH0052,006,152B04,BEREA BRANCH LIBRARY,7 BEREA COMMONS,BEREA,CUYAHOGA,44017,2524,2162345475,BR,NC,15666,0,39,035,2003,0,0
OH,OH0052,007,152B05,BRECKSVILLE BRANCH LIBRARY,9890 BRECKSVILLE RD.,BRECKSVILLE,CUYAHOGA,44141,2313,2165261102,BR,NC,15251,0,39,035,2003,0,0
OH,OH0052,008,152B06,BROOK PARK BRANCH LIBRARY,6155 ENGLE RD.,BROOK PARK,CUYAHOGA,44142,2198,2162675250,BR,NC,13225,0,39,035,2003,0,0
OH,OH0052,009,152B07,BROOKLYN BRANCH LIBRARY,4480 RIDGE RD.,BROOKLYN,CUYAHOGA,44144,3353,2163984600,BR,NC,16490,0,39,035,2003,0,0
OH,OH0052,010,152B08,CHAGRIN FALLS BRANCH LIBRARY,100 E. ORANGE ST.,CHAGRIN FALLS,CUYAHOGA,44022,2799,2162473556,BR,NC,12838,0,39,035,2003,0,0
OH,OH0052,011,152B09,FAIRVIEW PARK REGIONAL LIBRARY,4449 W. 213TH ST.,FAIRVIEW PARK,CUYAHOGA,44126,2189,2163334700,BR,NC,44225,0,39,035,2003,0,0
OH,OH0052,012,152B10,GARFIELD HEIGHTS BRANCH LIBRARY,5409 TURNEY RD.,GARFIELD HTS.,CUYAHOGA,44125,3299,2164758178,BR,NC,11164,0,39,035,2003,0,0
OH,OH0052,013,152B11,GATES MILLS BRANCH LIBRARY,7580 OLD MILL RD.,GATES MILLS,CUYAHOGA,44040,0249,2164234808,BR,NC,1304,0,39,035,2003,0,0
OH,OH0052,014,152B12,INDEPENDENCE BRANCH LIBRARY,6361 SELIG AVE.,INDEPENDENCE,CUYAHOGA,44131,4926,2164470160,BR,NC,15356,0,39,035,2003,0,0
OH,OH0052,015,152B13,MAPLE HEIGHTS REGIONAL LIBRARY,5225 LIBERTY LANE,MAPLE HEIGHTS,CUYAHOGA,44137,1291,2164755000,BR,NC,48434,0,39,035,2003,0,0
OH,OH0052,016,152B14,MAYFIELD REGIONAL LIBRARY,6080 WILSON MILLS RD.,MAYFIELD VILLAGE,CUYAHOGA,44143,2179,2164730350,BR,NC,23897,0,39,035,2003,0,0
OH,OH0052,017,152B15,MIDDLEBURG HEIGHTS BRANCH LIBRARY,15600 E. BAGLEY RD.,MIDDLEBURG HTS.,CUYAHOGA,44130,4897,2162343600,BR,NC,12370,0,39,035,2003,0,0
OH,OH0052,018,152B16,NORTH OLMSTED BRANCH LIBRARY,27425 BUTTERNUT RIDGE RD.,NORTH OLMSTED,CUYAHOGA,44070,3186,2167776211,BR,NC,13675,0,39,035,2003,0,0
OH,OH0052,019,152B17,NORTH ROYALTON BRANCH LIBRARY,14600 STATE RD.,NORTH ROYALTON,CUYAHOGA,44133,5192,2162373800,BR,NC,14766,0,39,035,2003,0,0
OH,OH0052,020,152B18,OLMSTED FALLS BRANCH LIBRARY,7850 MAIN ST.,OLMSTED FALLS,CUYAHOGA,44138,2034,2162351150,BR,NC,5339,0,39,035,2003,0,0
OH,OH0052,021,152B19,ORANGE BRANCH LIBRARY,31300 CHAGRIN BLVD.,PEPPER PIKE VILL.,CUYAHOGA,44124,5975,2168314282,BR,NC,12276,0,39,035,2003,0,0
OH,OH0052,022,152B20,PARMA REGIONAL LIBRARY,7335 RIDGE RD.,PARMA,CUYAHOGA,44129,6602,2168855362,BR,NC,33523,0,39,035,2003,0,0
OH,OH0052,023,152B21,PARMA RIDGE BRANCH LIBRARY,5850 RIDGE RD.,PARMA,CUYAHOGA,44129,3199,2168884300,BR,NC,15602,0,39,035,2003,0,0
OH,OH0052,024,152B22,PARMA HEIGHTS BRANCH LIBRARY,6206 PEARL RD.,PARMA HEIGHTS,CUYAHOGA,44130,3086,2168842313,BR,NC,15515,0,39,035,2003,0,0
OH,OH0052,025,152B23,PARMA-SNOW BRANCH LIBRARY,2121 SNOW RD.,PARMA,CUYAHOGA,44134,2789,2166614240,BR,NC,12174,0,39,035,2003,0,0
OH,OH0052,026,152B24,SOLON BRANCH LIBRARY,33800 INWOOD DR.,SOLON,CUYAHOGA,44139,4197,2162488777,BR,NC,20678,0,39,035,2003,0,0
OH,OH0052,027,152B25,SOUTH EUCLID/LYNDHURST BRANCH LIBRARY,4645 MAYFIELD RD.,SOUTH EUCLID,CUYAHOGA,44121,4087,2163824880,BR,NC,19842,0,39,035,2003,0,0
OH,OH0052,028,152B26,STRONGSVILLE BRANCH LIBRARY,13213 PEARL RD.,STRONGSVILLE,CUYAHOGA,44136,3495,2162385530,BR,NC,12348,0,39,035,2003,0,0
OH,OH0052,029,152B27,WARRENSVILLE HEIGHTS BRANCH LIBRARY,22035 CLARKWOOD PARKWAY,WARRENSVILLE HTS.,CUYAHOGA,44128,4885,2164645280,BR,NC,14267,0,39,035,2003,0,0
OH,OH0052,030,152B28,RICHMOND MALL BRANCH,691 RICHMOND RD.,RICHMOND HTS.,CUYAHOGA,44143,2908,2164492666,BR,NC,1010,0,39,035,2003,0,0
OH,OH0052,033,OH0052-033,CUYAHOGA COUNTY PUBLIC LIBRARY,2111 SNOW RD.,CUY. CO.-PARMA,CUYAHOGA,44134,2792,4196833909,BR,CC,79526,0,39,035,2003,0,0
OH,OH0053,002,OH0053-002,CLEVELAND HEIGHTS-UNIVERSITY HEIGHTS PL,2345 LEE ROAD,CLEVELAND HTS.,CUYAHOGA,44118,3493,2169323600,CE,NC,64000,0,39,035,2003,0,0
OH,OH0053,003,153B01,COVENTRY BRANCH LIBRARY,1925 COVENTRY RD.,CLEVELAND HTS.,CUYAHOGA,44118,2001,2163213400,BR,NC,-1,0,39,035,2003,0,20
OH,OH0053,004,153B02,NOBLE BRANCH LIBRARY,2800 NOBLE RD.,CLEVELAND HTS.,CUYAHOGA,44121,2208,2162915665,BR,NC,-1,0,39,035,2003,0,20
OH,OH0053,005,153B03,UNIVERSITY HEIGHTS BRANCH LIBRARY,13866 CEDAR RD.,UNIVERSITY HTS.,CUYAHOGA,44118,3201,2163214700,BR,NC,-1,0,39,035,2003,0,20
OH,OH0054,002,OH0054-002,CLYDE PUBLIC LIBRARY,222 W. BUCKEYE ST.,CLYDE,SANDUSKY,43410,1996,4195477174,CE,NO,12000,0,39,143,2003,0,0
OH,OH0055,002,OH0055-002,COLDWATER PUBLIC LIBRARY,305 W. MAIN ST.,COLDWATER,MERCER,45828,1604,4196782431,CE,NO,10000,0,39,107,2003,0,0
OH,OH0056,002,OH0056-002,COLUMBIANA PUBLIC LIBRARY,111 S. ELM ST.,COLUMBIANA,COLUMBIANA,44408,1396,2164825509,CE,NO,11402,0,39,029,2003,0,0
OH,OH0057,003,157C,COLUMBUS METROPOLITAN LIBRARY,96 GRANT AVENUE,COLUMBUS,FRANKLIN,43215,4702,6146452610,CE,CC,279200,0,39,049,2003,0,0
OH,OH0057,004,157B01,DRIVING PARK BRANCH LIBRARY,1566 E. LIVINGSTON AVE,COLUMBUS,FRANKLIN,43205,2928,6146452370,BR,CC,6000,0,39,049,2003,0,0
OH,OH0057,005,157B02,DUBLIN BRANCH LIBRARY,75 N. HIGH ST.,DUBLIN,FRANKLIN,43017,1130,6146452170,BR,NC,20147,0,39,049,2003,0,0
OH,OH0057,006,157B03,FRANKLINTON BRANCH LIBRARY,1061 W. TOWN ST.,COLUMBUS,FRANKLIN,43222,1473,6146452410,BR,CC,7540,0,39,049,2003,0,0
OH,OH0057,007,157B04,GAHANNA BRANCH,310 GRANVILLE ST.,GAHANNA,FRANKLIN,43230,2945,6146452270,BR,NC,21400,0,39,049,2003,0,0
OH,OH0057,008,157B05,HILLIARD BRANCH LIBRARY,5657 SCIOTO-DARBY RD.,HILLIARD,FRANKLIN,43026,1394,6146452140,BR,NC,20005,0,39,049,2003,0,0
OH,OH0057,010,157B07,HILLTOP BRANCH LIBRARY,511 S. HAGUE AVE,COLUMBUS,FRANKLIN,43204,2647,6146452435,BR,CC,20065,0,39,049,2003,0,0
OH,OH0057,011,157B08,KARL ROAD BRANCH LIBRARY,5590 KARL ROAD,COLUMBUS,FRANKLIN,43229,3608,6146452250,BR,CC,20006,0,39,049,2003,0,0
OH,OH0057,012,157B09,LINDEN BRANCH LIBRARY,2432 CLEVELAND AVE.,COLUMBUS,FRANKLIN,43211,1636,6146452230,BR,CC,5143,0,39,049,2003,0,0
OH,OH0057,013,157B10,LIVINGSTON BRANCH LIBRARY,3434 E. LIVINGSTON AVE.,COLUMBUS,FRANKLIN,43227,2219,6146452330,BR,CC,12325,0,39,049,2003,0,0
OH,OH0057,014,157B11,MARTIN LUTHER KING BRANCH LIBRARY,1600 E. LONG ST.,COLUMBUS,FRANKLIN,43203,1966,6146452210,BR,CC,8933,0,39,049,2003,0,0
OH,OH0057,015,157B12,NORTHERN LIGHTS BRANCH LIBRARY,3401 CLEVELAND AVE.,COLUMBUS,FRANKLIN,43224,2906,6146452240,BR,CC,11831,0,39,049,2003,0,0
OH,OH0057,016,157B13,NORTHSIDE BRANCH LIBRARY,1260 N. HIGH ST.,COLUMBUS,FRANKLIN,43201,2466,6146452110,BR,CC,7728,0,39,049,2003,0,0
OH,OH0057,017,157B14,PARSONS BRANCH LIBRARY,845 PARSONS AVE.,COLUMBUS,FRANKLIN,43206,2396,6146452310,BR,CC,7599,0,39,049,2003,0,0
OH,OH0057,018,157B15,REYNOLDSBURG BRANCH LIBRARY,1402 BRICE RD.,REYNOLDSBURG,FRANKLIN,43068,2311,6146452340,BR,NC,19805,0,39,049,2003,0,0
OH,OH0057,019,157B16,SHEPARD BRANCH LIBRARY,790 N. NELSON RD.,COLUMBUS,FRANKLIN,43219,2771,6146452220,BR,CC,6005,0,39,049,2003,0,0
OH,OH0057,020,157B17,SOUTH HIGH BRANCH LIBRARY,3540 S. HIGH ST.,COLUMBUS,FRANKLIN,43207,4007,6146452360,BR,CC,11577,0,39,049,2003,0,0
OH,OH0057,021,157B18,WHETSTONE BRANCH LIBRARY,3909 N. HIGH ST.,COLUMBUS,FRANKLIN,43214,3333,6146452150,BR,CC,22729,0,39,049,2003,0,0
OH,OH0057,022,157B19,WHITEHALL BRANCH LIBRARY,4371 E. BROAD ST.,COLUMBUS,FRANKLIN,43213,1248,6146452320,BR,CC,7252,0,39,049,2003,0,0
OH,OH0057,024,157B20,SOUTHEAST BRANCH LIBRARY,4575 WINCHESTER PIKE,CCOLUMBUS,FRANKLIN,43232,5605,6146452359,BR,CC,21140,0,39,049,2003,0,0
OH,OH0057,026,157B21,NEW ALBANY BRANCH,7600 FODOR RD,NEW ALBANY,FRANKLIN,43054,M,6146452280,BR,NC,9400,0,39,049,2003,0,0
OH,OH0057,027,OH0057-027,COLUMBUS METROPOLITAN LIBRARY,96 S. GRANT AVENUE,COLUMBUS,FRANKLIN,43215,4781,3304825509,BS,CC,-3,2,39,049,2003,0,0
OH,OH0058,002,OH0058-002,CONNEAUT CARNEGIE LIBRARY,282 STATE ST.,CONNEAUT,ASHTABULA,44030,2658,2165931608,CE,NO,16200,0,39,007,2003,0,0
OH,OH0059,002,OH0059-002,COSHOCTON PUBLIC LIBRARY,655 MAIN ST.,COSHOCTON,COSHOCTON,43812,1697,6146220956,CE,NO,24320,0,39,031,2003,0,0
OH,OH0059,003,159B01,WEST LAFAYETTE BRANCH LIBRARY,108 E. MAIN ST.,W. LAFAYETTE,COSHOCTON,43845,1214,6145456672,BR,NO,1200,0,39,031,2003,0,0
OH,OH0059,004,159BK,COSHOCTON PUBLIC LIBRARY,655 MAIN ST.,COSHOCTON,COSHOCTON,43812,1697,6146220956,BS,NO,-3,1,39,031,2003,0,0
OH,OH0060,002,OH0060-002,J.R. CLARKE PUBLIC LIBRARY,102 E. SPRING ST.,COVINGTON,MIAMI,45318,1533,5134732226,CE,NC,9000,0,39,109,2003,0,0
OH,OH0061,002,OH0061-002,CRESTLINE PUBLIC LIBRARY,324 N. THOMAN ST.,CRESTLINE,CRAWFORD,44827,1410,4196833909,CE,NO,15700,0,39,033,2003,0,0
OH,OH0061,003,161B01,NEW WASHINGTON BRANCH LIBRARY,106 W. MANSFIELD ST. BOX 250,NEW WASHINGTON,CRAWFORD,44854,9403,4192922881,BR,NO,2171,0,39,033,2003,0,0
OH,OH0062,002,OH0062-002,TAYLOR MEMORIAL PUBLIC LIBRARY,2015 THIRD ST.,CUYAHOGA FALLS,SUMMIT,44221,3294,2169282117,CE,NC,44927,0,39,153,2003,0,0
OH,OH0063,002,OH0063-002,DAYTON AND MONTGOMERY COUNTY PUBLIC LIBRARY,215 E. THIRD ST.,DAYTON,MONTGOMERY,45402,2103,5132279500,CE,CC,119568,0,39,113,2003,0,0
OH,OH0063,003,163B01,BELMONT BRANCH LIBRARY,1041 WATERVLIET AVE.,DAYTON,MONTGOMERY,45420,2717,5132279501,BR,CC,8887,0,39,113,2003,0,0
OH,OH0063,004,163B02,BROOKVILLE BRANCH LIBRARY,425 RONA PARKWAY DR.,BROOKVILLE,MONTGOMERY,45309,1117,5138332553,BR,NC,6742,0,39,113,2003,0,0
OH,OH0063,005,163B03,BURKHARDT AVENUE BRANCH LIBRARY,4680 BURKHARDT AVE.,DAYTON,MONTGOMERY,45431,1870,5132279503,BR,CC,12314,0,39,113,2003,0,0
OH,OH0063,006,163B04,DAYTON VIEW BRANCH LIBRARY,1515 SALEM AVE.,DAYTON,MONTGOMERY,45406,4944,5132279504,BR,CC,7030,0,39,113,2003,0,0
OH,OH0063,007,163B05,EAST BRANCH LIBRARY,2008 WYOMING ST.,DAYTON,MONTGOMERY,45410,2534,5132279505,BR,CC,6592,0,39,113,2003,0,0
OH,OH0063,008,163B06,ELECTRA C. DOREN BRANCH LIBRARY,701 TROY ST.,DAYTON,MONTGOMERY,45404,1850,5132279506,BR,CC,7891,0,39,113,2003,0,0
OH,OH0063,009,163B07,FT. MCKINLEY BRANCH LIBRARY,3735 SALEM AVE.,DAYTON,MONTGOMERY,45406,1629,5132279507,BR,CC,5220,0,39,113,2003,0,0
OH,OH0063,010,163B08,HUBER HEIGHTS BRANCH LIBRARY,6363 BRANDT PIKE,DAYTON,MONTGOMERY,45424,4020,5132279508,BR,CC,21745,0,39,113,2003,0,0
OH,OH0063,011,163B09,KETTERING-MORAINE BRANCH LIBRARY,3496 FAR HILLS AVE.,KETTERING,MONTGOMERY,45429,4518,5132279509,BR,NC,17328,0,39,113,2003,0,0
OH,OH0063,012,163B10,MADDEN HILLS BRANCH LIBRARY,2542 GERMANTOWN ST.,DAYTON,MONTGOMERY,45408,1630,5132279510,BR,CC,8432,0,39,113,2003,0,0
OH,OH0063,013,163B11,MIAMISBURG BRANCH LIBRARY,35 S. FIFTH ST.,DAYTON,MONTGOMERY,45042,2403,5138661071,BR,CC,10267,0,39,113,2003,0,0
OH,OH0063,014,163B12,NEW LEBANON BRANCH LIBRARY,715 W. MAIN ST.,DAYTON,MONTGOMERY,45426,3314,5136872311,BR,CC,5365,0,39,113,2003,0,0
OH,OH0063,015,163B13,NORTHMONT BRANCH LIBRARY,333 W. NATIONAL RD.,ENGLEWOOD,MONTGOMERY,45322,1495,5138361610,BR,NC,16350,0,39,113,2003,0,0
OH,OH0063,016,163B14,NORTHTOWN-SHILOH BRANCH LIBRARY,35 BENNINGTON DR.,DAYTON,MONTGOMERY,45405,1702,5132279514,BR,CC,11878,0,39,113,2003,0,0
OH,OH0063,017,163B15,TROTWOOD BRANCH LIBRARY,651 E. MAIN ST.,TROTWOOD,MONTGOMERY,45426,2991,5138371252,BR,NC,15852,0,39,113,2003,0,0
OH,OH0063,018,163B16,VANDALIA BRANCH LIBRARY,500 S. DIXIE DR.,VANDALIA,MONTGOMERY,45377,2595,5138986541,BR,NC,13928,0,39,113,2003,0,0
OH,OH0063,019,163B17,WEST CARROLLTON BRANCH LIBRARY,300 E. CENTRAL AVE.,W. CARROLLTON,MONTGOMERY,45449,1806,5138594011,BR,NC,13690,0,39,113,2003,0,0
OH,OH0063,020,163B18,WESTWOOD BRANCH LIBRARY,3207 HOOVER AVE.,DAYTON,MONTGOMERY,45407,1321,5132279518,BR,CC,5052,0,39,113,2003,0,0
OH,OH0063,021,163B19,WILMINGTON-STROOP BRANCH LIBRARY,3980 WILMINGTON PIKE,DAYTON,MONTGOMERY,45429,5012,5132279521,BR,CC,15900,0,39,113,2003,0,0
OH,OH0063,022,163BK,DAYTON AND MONTGOMERY COUNTY PUBLIC LIBRARY,215 E. THIRD ST.,DAYTON,MONTGOMERY,45402,2103,5132279500,BS,CC,-3,3,39,113,2003,0,0
OH,OH0063,023,163B20,DAYTON MALL MINI-BRANCH,2700 MIAMISBURG-CENTERVILLE RD.,DAYTON,MONTGOMERY,45459,3735,5132279523,BR,NC,3285,0,39,113,2003,0,0
OH,OH0063,024,OH0063-024,MIAMI TOWNSHIP BRANCH,2718 LYONS RD,DAYTON,MONTGOMERY,45342,M,9378661071,BR,CC,9845,0,39,113,2003,0,0
OH,OH0064,002,OH0064-002,DEFIANCE PUBLIC LIBRARY,320 FORT ST.,DEFIANCE,DEFIANCE,43512,2186,4197821456,CE,NO,6600,0,39,039,2003,0,0
OH,OH0064,003,164B01,JOHNSON MEMORIAL BRANCH LIBRARY,116 W. HIGH ST.,HICKSVILLE,DEFIANCE,43526,1030,4195426200,BR,NO,5000,0,39,039,2003,0,0
OH,OH0064,004,164B02,SHERWOOD BRANCH LIBRARY,202 HARRISON ST.,SHERWOOD,DEFIANCE,43556,9801,4198994343,BR,NO,2400,0,39,039,2003,0,0
OH,OH0065,002,OH0065-002,DELAWARE COUNTY DISTRICT LIBRARY,84 E. WINTER ST.,DELAWARE,DELAWARE,43015,1941,6143623861,CE,NC,28675,0,39,041,2003,0,0
OH,OH0065,003,165B01,OSTRANDER BRANCH,75 N. 4TH. ST.,OSTRANDER,DELAWARE,43061,9731,6146661410,BR,NC,3500,0,39,041,2003,0,0
OH,OH0065,005,165B02,POWELL BRANCH LIBRARY,460 S. LIBERTY RD.,POWELL,DELAWARE,43065,9301,6148889160,BR,NO,5000,0,39,041,2003,0,0
OH,OH0066,002,OH0066-002,DELPHOS PUBLIC LIBRARY,309 W. 2ND ST.,DELPHOS,ALLEN,45833,1695,4196954015,CE,NC,12306,0,39,003,2003,0,0
OH,OH0067,002,OH0067-002,DELTA PUBLIC LIBRARY,402 MAIN ST.,DELTA,FULTON,43515,1304,4198223110,CE,NC,7271,0,39,051,2003,0,0
OH,OH0068,002,OH0068-002,CLAYMONT SCHOOL DISTRICT PUBLIC LIBRARY,215 E. THIRD ST.,UHRICHSVILLE,TUSCARAWAS,44683,1893,6149223626,CE,NO,-1,0,39,157,2003,0,20
OH,OH0068,003,168B01,DENNISON BRANCH LIBRARY,302 GRANT ST.,DENNISON,TUSCARAWAS,44621,1218,6149225851,BR,NO,-1,0,39,157,2003,0,20
OH,OH0069,002,OH0069-002,PATRICK HENRY SCHOOL DISTRICT PUBLIC LIBRARY,208 N. EAST AVE.,DESHLER,HENRY,43516,1212,4192783616,CE,NO,1400,0,39,069,2003,0,0
OH,OH0069,003,169B01,HAMLER BRANCH LIBRARY,MAIN ST,HAMLER,HENRY,43524,9801,4192733821,BR,NO,2036,0,39,069,2003,0,0
OH,OH0069,004,169B02,MALINTA BRANCH LIBRARY,MAIN ST,MALINTA,HENRY,43535,M,4192567223,BR,NO,1020,0,39,069,2003,0,0
OH,OH0070,002,OH0070-002,DOVER PUBLIC LIBRARY,525 N. WALNUT ST.,DOVER,TUSCARAWAS,44622,2851,2163436123,CE,NO,18500,0,39,157,2003,0,0
OH,OH0071,002,OH0071-002,HARDIN NORTHERN PUBLIC LIBRARY,250 N. MAIN ST.,DUNKIRK,HARDIN,45836,1064,4197593558,CE,NO,1300,0,39,065,2003,0,0
OH,OH0072,002,OH0072-002,EAST CLEVELAND PUBLIC LIBRARY,14101 EUCLID AVE.,EAST CELVELAND,CUYAHOGA,44112,3891,2165411428,CE,NC,-1,0,39,035,2003,0,20
OH,OH0072,003,172B01,CALEDONIA BRANCH LIBRARY,960 CALEDONIA AVE.,CLEVELAND HTS.,CUYAHOGA,44112,2319,2162686280,BR,NC,49932,0,39,035,2003,0,0
OH,OH0072,004,172B02,NORTH BRANCH LIBRARY,1425 HAYDEN AVE.,EAST CLEVELAND,CUYAHOGA,44112,1893,2162686283,BR,NC,-1,0,39,035,2003,0,20
OH,OH0073,002,OH0073-002,CARNEGIE PUBLIC LIBRARY,319 E. FOURTH ST.,EAST LIVERPOOL,COLUMBIANA,43920,3143,2163852048,CE,NO,15640,0,39,029,2003,0,0
OH,OH0074,002,OH0074-002,EAST PALESTINE MEMORIAL PUBLIC LIBRARY,309 N. MARKET ST.,EAST PALESTINE,COLUMBIANA,44413,2153,2164263778,CE,NO,11000,0,39,029,2003,0,0
OH,OH0075,003,175C,BROOKE-GOULD MEMORIAL BRANCH,301 N. BARRON ST.,EATON,PREBLE,45320,1797,5134564331,BR,NO,8866,0,39,135,2003,0,0
OH,OH0075,004,175B01,CAMDEN BRANCH LIBRARY,104 S. MAIN ST.,CAMDEN,PREBLE,45311,1038,5134523142,BR,NO,7440,0,39,135,2003,0,0
OH,OH0075,005,175B02,ELDORADO BRANCH LIBRARY,P.O. BOX 244,ELDORADO,PREBLE,45321,0244,5132734933,BR,NO,1490,0,39,135,2003,0,0
OH,OH0075,006,175B03,NEW PARIS BRANCH LIBRARY,115 N. WASHINGTON ST.,NEW PARIS,PREBLE,45347,1151,5134377242,BR,NO,2534,0,39,135,2003,0,0
OH,OH0075,007,175B04,WEST ALEXANDRIA BRANCH LIBRARY,16 N. MAIN ST.,W. ALEXANDRIA,PREBLE,45381,1109,5138394915,BR,NO,3301,0,39,135,2003,0,0
OH,OH0075,008,175B05,WEST ELKTON BRANCH LIBRARY,P.O. BOX 100,WEST ELKTON,PREBLE,45070,0100,5137874873,BR,NO,1015,0,39,135,2003,0,0
OH,OH0075,009,175B06,WEST MANCHESTER BRANCH,PO BOX 138,WEST MANCHESTER,PREBLE,45382,M,9376788503,BR,NO,1000,0,39,135,2003,0,0
OH,OH0076,002,OH0076-002,HARRIS-ELMORE PUBLIC LIBRARY,300 TOLEDO ST.,ELMORE,OTTAWA,43416,0745,4198622482,CE,NC,14300,0,39,123,2003,0,0
OH,OH0076,003,176B01,GENOA BRANCH LIBRARY,602 WEST ST.,GENOA,OTTAWA,43430,1744,4198553380,BR,NC,-1,0,39,123,2003,0,20
OH,OH0077,002,OH0077-002,ELYRIA PUBLIC LIBRARY,320 WASHINGTON AVE.,ELYRIA,LORAIN,44035,5199,2163235747,CE,NC,32400,0,39,093,2003,0,0
OH,OH0077,003,177BK,ELYRIA PUBLIC LIBRARY,320 WASHINGTON AVE.,ELYRIA,LORAIN,44035,5199,2163235747,BS,NC,-3,1,39,093,2003,0,0
OH,OH0077,004,177B01,WEST RIVER BRANCH,1194 W RIVER ST,EUCLID,LORAIN,44035,2813,2163242270,BR,NO,29000,0,39,093,2003,0,0
OH,OH0078,002,OH0078-002,EUCLID PUBLIC LIBRARY,631 E. 22ND ST.,EUCLID,CUYAHOGA,44123,2091,2162615300,CE,NC,48000,0,39,035,2003,0,0
OH,OH0079,002,OH0079-002,FAIRPORT HARBOR PUBLIC LIBRARY,335 VINE ST.,FAIRPORT HARBOR,LAKE,44077,5799,2163548191,CE,NC,7534,0,39,085,2003,0,0
OH,OH0080,002,OH0080-002,NORMAL MEMORIAL LIBRARY,301 N. EAGLE ST.,FAYETTE,FULTON,43521,9801,4192372115,CE,NC,4500,0,39,051,2003,0,0
OH,OH0081,002,OH0081-002,FINDLAY HANCOCK CNTY DIST PUBLIC LIBRARY,206 BROADWAY,FINDLAY,HANCOCK,45840,3382,4194221712,CE,NO,40320,0,39,063,2003,0,0
OH,OH0081,003,181B01,ARLINGTON BRANCH LIBRARY,232 N. MAIN,ARLINGTON,HANCOCK,45814,9741,4193655755,BR,NO,-1,0,39,063,2003,0,20
