LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,FILLER,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32
VA0071,Rockbridge Regional Library,138 South Main Street,Lexington,24450,2316,7034634324,36514,1,4,1,1.8,13.4,3.1,16.5,335752,133819,12126,66447,548144,266589,76852,343441,108674,92467,544582,0,108954,5820,756,324,10647,145200,7321,231303,14,392,94411,7008,NO,MJ,MO,LEXINGTON CITY,36514,VA0071,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8,10, 0
VA0072,Rockingham Public Library,45 Newman Avenue,Harrisonburg,22801,4001,7034344475,109879,1,2,1,3,5,18,23,488362,199394,0,80057,767813,426663,41947,468610,119259,150558,738427,59689,143541,2921,630,362,8242,209307,36968,524943,75,385,237679,9527,NO,MJ,MO,HARRISONBURG CITY,109879,VA0072,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8,10, 0
VA0073,Russell County Public Library,"P.O. Box 247, 203 NW Main",Lebanon,24266,0247,7038898063,28667,1,0,0,1,1,2,3,133985,33918,27821,0,195724,79481,19042,98523,29096,51066,178685,0,28996,453,487,102,2600,27192,3955,68135,0,178,35236,1702,NO,CO,SO,RUSSELL,28667,VA0073,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8,10, 0
VA0074,Salem Public Library,28 E. Main Street,Salem,24153,  -1,7033753089,23756,1,0,0,3,4,4.5,8.5,316020,76602,0,6023,398645,190096,54637,244733,85160,70470,400363,5682,57970,1850,1107,115,3276,161642,2073,155975,4402,3041,45174,7836,NO,CI,SO,SALEM CITY,23756,VA0074,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8,10, 0
VA0075,Samuels Public Library,538 Villa Avenue,Front Royal,22630,  -1,7036353153,26142,1,0,0,2,2,6.5,8.5,182800,66313,25273,61540,335926,129690,21541,151231,65800,96266,313297,0,60125,620,179,90,2652,164112,5112,186174,87,324,69941,7956,NO,CO,SO,WARREN,26142,VA0075,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8,10, 0
VA0076,Shenandoah County Library,300 Stoney Creek Boulevard,Edinburg,22824,  -1,7039848200,31636,1,0,0,1,1,3,4,81650,34152,0,14540,130342,62505,15499,78004,22385,25468,125857,0,22808,822,1345,81,2704,49844,1363,74892,2,97,39877,3119,NO,CO,SO,SHENANDOAH,31636,VA0076,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 1, 0, 0, 0, 0, 8,10, 0
VA0077,Smyth-Bland Regional Library,118 S. Sheffey Street,Marion,24354,2524,7037832323,38884,1,2,1,1,18.2,1.2,19.4,405972,140540,0,55182,601694,310267,50363,360630,104666,148001,613297,0,78458,3668,1463,253,7202,101372,15922,239065,56,604,83395,4893,NO,MJ,MO,SMYTH,38884,VA0077,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8,10, 0
VA0078,Southside Regional Library,P.O. Box 10,Boydton,23917,  -1,8047386580,40660,0,6,0,1,7.15,7.97,15.12,267221,107286,0,16124,390631,213118,54316,267434,74422,55044,396900,45907,101796,2116,381,483,12948,75822,11536,175601,0,604,58507,3660,NO,MJ,MA,MECKLENBURG,40660,VA0078,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8,10, 0
VA0079,Staunton Public Library,19 S. Market Street,Staunton,24401,4384,7038858073,24461,1,0,0,2,3,17,20,489673,126059,11110,30383,657225,312604,57006,369610,155240,111853,636703,12900,114948,20805,2174,373,3328,170227,6810,459268,353,449,132049,8253,NO,CI,SO,STAUNTON CITY,24461,VA0079,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8,10, 0
VA0080,Suffolk Public Library System,443 W. Washington Street,Suffolk,23434,  -1,8049347686,52141,1,0,1,4,5,7,12,566506,135826,0,3800,706132,247437,59480,306917,140156,259059,706132,0,91902,987,31,212,3744,106498,15079,216986,40,256,72328,4311,NO,CI,MO,SUFFOLK CITY,52141,VA0080,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8,10, 0
VA0081,Tazewell County Public Library,P.O. Box 929,Tazewell,24651,0929,7039882541,45960,1,2,0,3,4,15,19,407127,127356,0,26021,560504,329772,71594,401366,93432,86116,580914,0,107148,6748,1837,361,8632,161005,35284,226362,260,705,67428,7232,NO,CO,MO,TAZEWELL,45960,VA0081,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8,10, 0
VA0082,Virginia Beach Public Library,"2425 George Mason Drive, Suite 110",Virginia Beach,23456,  -1,8044274321,393069,1,8,1,34,35,158.4,193.4,8887884,213592,0,570137,9671613,4608111,894359,5502470,1554765,2162677,9219912,126571,724968,40536,5646,1864,26884,1795967,350127,3461086,1519,1941,867846,65191,NO,CI,MA,VIRGINIA BEACH,393069,VA0082,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8,10, 0
VA0083,Walter Cecil Rawls Library and Museum,P.O. Box 310,Courtland,23837,  -1,8046532821,66860,1,6,2,3,3,17,20,426394,207784,0,56142,690320,332461,68364,400825,169878,138700,709403,0,122421,5498,1035,545,15028,144986,0,282732,85,532,81331,5869,NO,MJ,MO,SOUTHAMPTON,66860,VA0083,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 2, 1, 0, 0, 0,10,10, 0
VA0084,Washington County Public Library,Oak Hill and Valley Streets,Abingdon,24210,  -1,7036282971,45887,1,2,1,1,1,16,17,318643,109589,5500,17078,450810,226209,54978,281187,76270,96799,454256,0,98763,2360,1250,519,7436,189795,19496,260947,46,254,78379,8525,NO,CO,MO,WASHINGTON,45887,VA0084,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10,10, 0
VA0085,Waynesboro Public Library,600 S. Wayne Avenue,Waynesboro,22980,4838,7039496173,18549,1,0,0,2,2,20,22,465642,124601,0,27215,617458,294238,94297,388535,124831,104092,617458,1637,162558,3750,5353,368,3536,305249,17530,432507,215,170,30044,12338,NO,CI,SO,WAYNESBORO CITY,18549,VA0085,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 1, 0, 0, 0, 8,10, 0
VA0086,Williamsburg Regional Library,515 Scotland Street,Williamsburg,23185,3625,8042297645,46389,1,0,1,11,11,37,48,1014874,258711,0,151666,1425251,787456,170572,958028,206963,305512,1470503,33328,128671,5652,2929,311,4420,490204,81957,662488,435,915,198986,22019,NO,MJ,MO,WILLIAMSBURG CITY,46389,VA0086,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10,10, 0
VA0087,Wythe-Grayson Regional Library,P.O. Box 159,Independence,24348,  -1,7037733018,41744,1,1,1,1,1,13.68,14.68,271600,107896,0,34965,414461,212060,45128,257188,52442,81771,391401,5688,96115,2948,3098,218,6968,63388,4067,261368,0,336,72310,3059,NO,MJ,MA,GRAYSON,41744,VA0087,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8,10, 0
VA0088,York County Public Library,8500 George Washington Highway,Yorktown,23692,  -1,8048980077,42422,1,0,0,2,4,7,11,416046,124209,0,34786,575041,268396,67099,335495,126765,112781,575041,0,58005,1149,1064,225,3276,261096,17465,238535,33,290,152891,12602,NO,CO,SO,YORK,42422,VA0088,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8,10, 0
VA0089,Buckingham County Public Library,"Rt. 2, Box 41-B",Dillwyn,23936,  -1,8049833848,12873,1,0,0,1,1,0.05,1.05,26744,15341,14165,11652,67902,,,,10143,,58135,0,12857,62,101,113,2132,15504,1144,22318,1,151,9160,730,NO,CO,SO,BUCKINGHAM,12873,VA0089,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8,10, 0
VA0090,Northumberland County Public Library,P.O. Box 200,Lottsburg,22511,  -1,8045297363,10524,1,0,0,0,1,0,1,20000,6571,100,13794,40465,,,,9426,,30341,0,8515,202,386,26,2288,6012,18,8878,6,26,2374,270,NO,CO,SO,NORTHUMBERLAND,10524,VA0090,VA,51,93,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10,10, 0
ALBURG,ALBURG PUBLIC,P. O. BOX 344,ALBURG,05440,0344,8027963763,1362,1,0,0,0,0.6,0,0.6,4500,166,0,1366,6032,,,,1558,,5682,1682,5430,25,5,10,1196,5824,520,8785,0,758,4365,209,NO,NP,SO,GRAND ISLE,1178,VT0002,VT,50,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
ANDOVER,ANDOVER PUBLIC,RD 1,CHESTER,05143,9673,8028752765,373,1,0,0,0,0,0,0,200,0,0,100,300,,,,300,,300,0,1500,0,0,2,1560,780,0,750,0,0,262,45,NO,CI,SO,               -1,323,VT0003,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10,10, 0
ARLINGTON,MARTHA CANFIELD MEMORIAL FREE,P O BOX 267,ARLINGTON,05250,0267,8023756153,2299,1,0,0,0,0.63,0,0.63,3700,140,0,16748,20588,,,,6478,,21318,0,14904,0,28,16,1300,7748,1716,11073,45,256,2818,57,NO,NP,SO,               -1,1988,VT0004,VT,50,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
ARLINGTON/E,EAST ARLINGTON,BOX 81,EAST ARLINGTON,05252,0081,        -1,2299,1,0,0,0,0,0,0,400,0,0,349,749,,,,409,,1120,0,3800,0,0,4,130,624,0,1145,0,6,422,17,NO,NP,SO,               -1,1988,VT0005,VT,50,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
ATHENS,ATHENS TOWN,"RD 3, BOX 151",CHESTER,05143,3151,8028692263,313,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,3499,39,23,7,10,736,152,200,0,0,70,43,NO,CI,SO,               -1,271,VT0006,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 5, 5, 5, 5,, 7, 5, 0, 0, 0,10,10, 0
BAKERSFIELD,H. F. BRIGHAM FREE PUBLIC,P. O. BOX 5,BAKERSFIELD,05441,0005,8028274414,977,1,0,0,0,0.4,0,0.4,8000,0,0,4751,12751,,,,1380,,9951,144,5632,163,8,2,728,3120,208,5117,22,205,3174,439,NO,NP,SO,               -1,845,VT0007,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8, 0, 0
BARNARD,CHARLES B. DANFORTH,BOX 204,BARNARD,05031,0204,        -1,872,1,0,0,0,0,0.02,0.02,500,0,0,200,700,,,,700,,1300,400,4000,1,3,0,182,520,52,830,0,1,400,5,NO,NP,SO,               -1,754,VT0008,VT,50,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
BARNET,BARNET PUBLIC,P. O. BOX 34,BARNET,05821,0034,8026334436,1415,1,0,0,0,0.35,0,0.35,5000,0,0,1102,6102,,,,798,,4865,0,9050,217,3,18,728,1456,312,2279,2,40,813,0,NO,CI,SO,               -1,1224,VT0009,VT,50,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
BARNET/MCINDOES,MCINDOE FALLS ACADEMY,                                 -1,MCINDOE FALLS,05050,  -1,        -1,1415,1,0,0,0,0.15,0.03,0.18,0,0,0,3162,3162,,,,832,,3163,0,4379,114,79,12,312,1248,107,1653,3,1,657,77,NO,NP,SO,CALEDONIA,1224,VT0010,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 5, 0,, 0, 2, 0, 0, 0,10,10, 0
BARRE,ALDRICH PUBLIC,6 WASHINGTON ST.,BARRE,05641,4227,8024767550,16893,1,1,0,0,3.95,2.93,6.88,75000,0,0,119448,194448,116111,5000,121111,26912,52912,200935,0,74158,210,38,173,3228,47340,9280,73049,213,346,23248,2450,NO,NP,MO,               -1,14608,VT0011,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 7, 5, 0, 0, 0, 0, 0, 0
BARTON,BARTON PUBLIC,CHURCH ST.,BARTON,05822,  -1,8025256524,1572,1,0,0,0,0.5,0,0.5,7000,0,0,9783,16783,,,,3727,,18197,0,18951,0,0,30,962,8112,1352,18951,0,520,6755,62,NO,NP,SO,               -1,1359,VT0012,VT,50,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
BARTON/ORLEANS,JONES MEMORIAL,"P. O. BOX 38, 1 WATER ST.",ORLEANS,05860,0038,8027546660,1395,1,0,0,0,0.75,0.32,1.07,1500,0,0,52150,53650,,,,16350,,52850,0,17806,15,191,50,1508,16900,9880,32586,45,515,16630,87,NO,NP,SO,               -1,1206,VT0013,VT,50,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
BENNINGTON,BENNINGTON FREE,101 SILVER ST.,BENNINGTON,05201,2404,8024429051,19544,1,0,0,1,3,5.17,8.17,237780,1000,0,52980,291760,116563,26858,143421,44212,111314,298947,0,42173,691,445,164,2456,115700,3120,91071,272,337,32558,1879,NO,NP,SO,               -1,16901,VT0014,VT,50,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
BENNINGTON/NORTH,JOHN G. MCCULLOUGH FREE,P. O. BOX 338,NORTH BENNINGTON,05257,0338,8024477121,2126,1,0,0,0,0.5,0.75,1.25,9971,0,0,67142,77113,,,,11095,,45164,850,13696,0,0,92,1248,11440,1040,16072,70,64,5586,536,NO,NP,SO,               -1,1838,VT0015,VT,50,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
BENSON,BENSON PUBLIC,P.O. BOX 189,BENSON,05731,0189,8025374181,847,1,0,0,0,0.2,0,0.2,1400,0,0,679,2079,,,,730,,1774,0,9468,3,1,5,396,1560,410,6810,0,8,2375,80,NO,CI,SO,               -1,732,VT0016,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 5, 0, 0, 0,, 0, 5, 5, 0, 0,10, 0, 0
BETHEL,BETHEL PUBLIC,BOX 73,BETHEL,05032,0073,8022349107,1866,1,0,0,0,0.3,0.07,0.37,200,0,0,18152,18352,,,,3026,,18404,0,12500,0,0,36,624,5247,945,17356,35,226,6309,20,NO,NP,SO,               -1,1614,VT0017,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 5, 0, 5, 5, 0, 0, 0
BRADFORD,BRADFORD PUBLIC,"P. O. BOX 308, MAIN ST.",BRADFORD,05033,0308,8022224536,2522,1,0,0,0,0.53,0.4,0.93,24000,0,0,6311,30311,,,,6279,,30289,0,9992,45,60,12,1092,4160,1040,16260,76,230,7203,250,NO,CI,SO,               -1,2181,VT0018,VT,50,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
BRANDON,BRANDON FREE PUBLIC,FRANKLIN & PARK STS.,BRANDON,05733,1112,8022478230,5836,1,0,0,0,0.87,1.87,2.74,35046,0,0,53993,89039,46678,11244,57922,7767,38091,103780,5600,23000,130,65,83,2288,27300,2340,47769,86,562,20094,600,NO,NP,SO,               -1,5047,VT0019,VT,50,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
BRATTLEBORO,BROOKS MEMORIAL,224 MAIN ST.,BRATTLEBORO,05301,3542,8022545290,12241,1,1,0,3.75,3.75,6.37,10.12,417464,0,0,68877,486341,232043,79441,311484,61935,59575,432994,70006,118503,3751,481,378,4390,34304,9048,162977,316,1438,58578,515,NO,CI,MO,               -1,10586,VT0020,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 0, 0
BRIDGEWATER,BRIDGEWATER COMMUNITY,BOX 65,BRIDGEWATER,05034,0065,8026725168,895,1,0,0,0.25,0.45,0,0.45,1000,0,0,4500,5500,,,,1228,,7045,680,6361,1120,5,16,754,5460,156,3754,0,28,2301,316,NO,SP,SO,               -1,774,VT0021,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
BRIDPORT,BRIDPORT PUBLIC,P. O. BOX 74,BRIDPORT,05734,0074,        -1,1137,1,0,0,0,0,0,0,1150,0,0,840,1990,,,,411,,411,12238,1767,0,0,0,208,2530,510,6517,12,116,2097,123,NO,CI,SO,               -1,983,VT0022,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99,11,11, 0, 0, 0, 0,, 7, 5, 5, 5, 5,10,10, 0
BRIGHTON,ISLAND POND PUBLIC,BOX 422,ISLAND POND,05846,0422,8027236134,1562,1,0,0,0,0,0,0,2000,0,0,3466,5466,,,,3092,,5811,0,61284,0,42,14,1314,429,438,13131,20,10,4806,26,NO,CI,SO,               -1,1351,VT0023,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 2, 1, 0, 0, 0, 0,10, 0
BRISTOL,LAWRENCE MEMORIAL,40 NORTH ST.,BRISTOL,05443,1207,8024532366,3762,1,0,0,0,0.75,0.7,1.45,27237,350,0,18779,46366,,,,9343,,49343,0,10860,80,0,33,1820,11960,1040,20886,200,300,10223,657,NO,CI,SO,               -1,3253,VT0024,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
BROOKFIELD,BROOKFIELD FREE PUBLIC,P. O. BOX 469,BROOKFIELD,05036,0469,8022763352,1089,1,0,0,0,0.36,0,0.36,3500,0,0,850,4350,,,,1700,,4350,0,6500,28,36,8,754,1300,208,1935,0,30,585,17,NO,CI,SO,               -1,942,VT0025,VT,50,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
BURKE/EAST,EAST BURKE COMMUNITY,P. O. BOX 309,EAST BURKE,05832,0309,8026269823,1053,1,0,0,0,0.56,0,0.56,300,0,0,550,850,,,,350,,350,0,2800,0,0,0,1170,2348,473,1400,0,108,400,114,NO,NP,SO,               -1,911,VT0027,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99,11, 0, 0, 0, 0, 0,, 2, 5, 0, 0, 5, 0,10, 0
BURKE/WEST,WEST BURKE,                                 -1,WEST BURKE,05871,  -1,        -1,353,1,0,0,0,0,0,0,0,0,0,1837,1837,,,,644,,1761,0,5425,0,0,2,312,535,0,1641,0,1,572,0,NO,NP,SO,               -1,305,VT0028,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 2, 2, 2, 0, 0,10, 0, 0
BURLINGTON,FLETCHER FREE,235 COLLEGE ST.,BURLINGTON,05401,8377,8028633403,39127,1,1,0,3.8,5.7,13.4,19.1,1062581,0,0,56839,1119420,494718,192607,687325,69337,181380,938042,181378,116560,3310,1161,400,3896,236600,13520,187345,256,806,67062,7554,NO,CI,MO,               -1,33835,VT0029,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0,, 0, 0, 0, 0, 0, 0, 0, 0
CABOT,CABOT PUBLIC,BOX 92,CABOT,05647,0092,8025632721,1043,1,0,0,0,0.35,0,0.35,5400,0,0,2567,7967,,,,1856,,8017,0,15621,65,0,22,728,2652,468,6400,46,4,3015,50,NO,CI,SO,               -1,902,VT0030,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 5, 0, 0, 0, 0, 0, 0
CAMBRIDGE,VARNUM MEMORIAL,BOX 198,JEFFERSONVILLE,05464,0198,8026442117,2667,1,0,0,0,0.33,0.1,0.43,550,0,0,8217,8767,,,,1035,,8755,0,4277,0,0,9,884,3796,104,6003,0,20,2117,209,NO,NP,SO,LAMOILLE,2306,VT0031,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10,10, 0
CANAAN,ALICE M. WARD MEMORIAL,P. O. BOX 134,CANAAN,05903,0134,8022667135,1121,1,0,0,0,0.15,0,0.15,3700,0,0,40,3740,,,,1320,,5361,0,4000,10,25,18,312,4160,1040,3000,0,150,500,120,NO,CI,SO,               -1,969,VT0032,VT,50,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
CASTLETON,CASTLETON FREE,BOX 296,CASTLETON,05735,0296,8024685574,4278,1,0,0,0,0.85,0.05,0.9,38246,825,0,1255,40326,,,,11405,,41205,2475,20944,67,216,27,1456,11234,2209,12331,3,121,7056,617,NO,CI,SO,               -1,3699,VT0033,VT,50,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 5, 0, 0, 0, 0,10, 0
CAVENDISH,CAVENDISH FLETCHER COMMUNITY,P. O. BOX 266,PROCTORSVILLE,05153,0266,8022267503,1323,1,0,0,0,0.5,0,0.5,19299,0,0,19755,39054,,,,1839,,12596,3266,6378,17,74,15,1148,8174,883,6843,14,179,2719,503,NO,SP,SO,WINDSOR,1144,VT0034,VT,50,93,01,4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0,11, 3,99,99,99, 1,99,11,11, 1, 1, 5, 1,, 1, 5, 1, 5, 5,10,10, 0
