LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,C_FSCS,ELMATEXP,ELACCEXP,ELMATS,ELSVCACC,INETACC,INETUSE,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,CNTYFIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,IMP24,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32,IMP33,IMP34,IMP35,IMP36,IMP37
AK0053,NORTHWAY COMMUNITY LIBRARY,P. O. BOX 496,NORTHWAY,99764,0496,9077782288,119,1,0,0,0,0.25,0,0.25,0,5240,4557,432,10229,,,,1589,,9425,0,1394,339,584,29,480,910,35,685,0,0,300,206,NO,NP,SO,SE FAIRBANK,Y,0,0,0,N,N,,119,AK0053,AK,02,240,98,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0055,PALMER PUBLIC LIBRARY,655 S. VALLEY WAY,PALMER,99645,6697,9077454690,15949,1,0,0,1,1,3,4,283183,6800,0,0,289983,124627,58077,182704,21117,115666,319487,0,44350,200,605,89,2080,33442,8500,89024,0,150,24065,6697,NO,CI,SO,MATANUSKA-SUSITNA,Y,2312,11139,26,Y,Y,ST,15949,AK0055,AK,02,170,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 0, 5, 5,21, 0, 0
AK0056,PELICAN PUBLIC LIBRARY,P. O. BOX 712,PELICAN,99832,0712,9077352500,187,1,0,0,0,0,0,0,82,5000,0,633,5715,,,,2178,,5582,0,7500,229,260,55,500,1500,65,2176,0,15,625,160,NO,CI,SO,SKAGWAY-ANGOON,N,0,0,0,N,N,,187,AK0056,AK,02,232,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 0, 0, 0, 0, 0, 0
AK0057,PETERSBURG PUBLIC LIBRARY,P. O. BOX 549,PETERSBURG,99833,0549,9077723349,3432,1,0,0,1,1,1.5,2.5,189254,7000,267,6586,203107,96524,19939,116463,32519,19426,168408,29605,25349,492,844,100,2200,27345,1352,35797,139,304,9226,1324,NO,CI,SO,WRANGELL-PETERSBU,Y,3095,5107,0,Y,Y,PE,3432,AK0057,AK,02,280,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0
Ak0058,JESSIE WAKEFIELD MEMORIAL LIBRARY,P. O. BOX 49,PORT LIONS,99550,0049,9074542288,239,1,0,0,0,1,0,1,3100,6800,0,2528,12428,,,,1520,,11667,0,32793,13,292,56,780,1695,172,2661,0,150,1166,96,NO,CI,SO,KODIAK ISLAND,Y,0,0,0,N,N,,239,AK0058,AK,02,150,98,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0060,RUBY COMMUNITY LIBRARY,P. O. BOX 90,RUBY,99768,0010,9074684432,217,1,0,0,0,0.3,0,0.3,5628,5816,0,0,11444,,,,1346,,11444,105,3701,31,43,12,624,923,9,3895,0,9,1045,189,NO,CI,SO,YUKON-KOYUKUK,Y,0,0,0,N,N,,217,AK0060,AK,02,290,98,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0061,ST. PAUL COMM/SCHOOL LIBRARY,P.O. BOX 905,ST. PAUL,99660,0905,9075462221,764,1,0,0,0,0.25,0,0.25,5000,7000,0,0,12000,,,,3089,,11999,0,15060,979,685,96,578,18000,100,11801,15,50,11579,6642,NO,SP,SO,ALEUTIANS WEST,Y,0,768,0,N,Y,PE,764,AK0061,AK,02,016,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0
AK0064,SELDOVIA PUBLIC LIBRARY,P. O. DRAWER H,SELDOVIA,99663,0189,9072347856,902,1,0,0,0,0,0,0,0,5000,0,878,5878,,,,4700,,5793,0,10956,244,727,29,625,4653,150,8814,0,40,1382,114,NO,NP,SO,KENAI PENINSULA,N,0,0,0,N,N,,902,AK0064,AK,02,122,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0
AK0065,SEWARD COMMUNITY LIBRARY,P. O. BOX 2389,SEWARD,99664,0357,9072243646,5958,1,0,0,1,1,2.8,3.8,236094,35186,4557,11717,287554,102433,46623,149056,38717,68988,256761,30792,27472,1325,894,66,2392,66836,4949,50370,39,1057,20308,2102,NO,CI,SO,KENAI PENINSULA,Y,2467,2391,6,Y,Y,PE,5958,AK0065,AK,02,122,98,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0066,NELLIE WEYIOUANNA ILISAAVIK,P. O. BOX 72090,SHISHMAREF,99772,0051,9076493011,542,1,0,0,0,0.25,0,0.25,5087,7000,0,444,12531,,,,2088,,12530,0,4000,0,19,24,675,700,5,1310,0,20,590,40,NO,CI,SO,NOME,Y,0,0,0,N,N,,542,AK0066,AK,02,180,98,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0067,KETTLESON MEMORIAL LIBRARY,320 HARBOR DR,SITKA,99835,7570,9077478708,8733,1,0,0,1,1.5,5,6.5,472643,7000,0,10051,489694,215925,59970,275895,61400,152399,489694,10000,55500,6204,937,200,2964,109668,10296,146434,1955,1294,49044,1721,NO,CO,SO,SITKA,Y,5809,62536,0,Y,Y,PE,8733,AK0067,AK,02,220,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0
AK0068,SKAGWAY PUBLIC LIBRARY,P. O. BOX 394,SKAGWAY,99840,0394,9079832665,816,1,0,0,0,1,0.8,1.8,84849,7000,0,0,91849,,,,11507,,91849,0,13041,141,566,53,2288,18394,552,12083,13,317,2482,631,NO,CI,SO,SKAGWAY-ANGOON,Y,60,540,10,Y,Y,PE,816,AK0068,AK,02,232,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
AK0069,SOLDOTNA PUBLIC LIBRARY,235 N. BINKLEY ST,SOLDOTNA,99669,7523,9072624227,9805,1,0,0,0,2,2,4,220254,7000,0,8995,236249,120652,41721,162373,23646,41882,227901,4414,30905,1046,1340,67,2832,65000,15000,81569,0,56,20252,2900,NO,CI,SO,KENAI PENINSULA,Y,2399,800,26,Y,Y,PE,9805,AK0069,AK,02,122,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 0, 0, 0, 0, 0, 0
AK0070,SUTTON PUBLIC LIBRARY,P. O. BOX 266,SUTTON,99674,0266,9077454467,1716,1,0,0,0,1,1,2,70454,7624,0,0,78078,,,,12431,,77454,0,7776,214,407,31,1820,8529,200,9710,25,75,5135,732,NO,CO,SO,MATANUSKA-SUSITNA,Y,0,1280,0,N,Y,ST,1716,AK0070,AK,02,170,98,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0071,TAKOTNA COMMUNITY LIBRARY,P. O. BOX 86,TAKOTNA,99675,0085,9072982229,63,1,0,0,0,0.3,0,0.3,4591,6600,0,0,11191,,,,1055,,11190,0,5854,0,231,13,640,1400,1275,5719,0,0,1644,1220,NO,NP,SO,YUKON-KOYUKUK,Y,0,0,0,N,N,,63,AK0071,AK,02,290,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 0, 0, 0, 0, 0, 0
AK0072,TALKEETNA PUBLIC LIBRARY,P. O. BOX 768,TALKEETNA,99676,0768,9077332359,1821,1,0,0,0,1,0.5,1.5,80536,7000,0,0,87536,,,,12374,,87528,0,10038,158,613,76,1872,6087,1162,11139,0,0,3201,653,NO,CI,SO,MATANUSKA-SUSITNA,Y,0,0,0,N,N,,1821,AK0072,AK,02,170,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 1, 5, 1, 0, 1,30, 0, 0, 0,10, 0, 0, 0, 0, 0, 0, 0
AK0073,TANANA COMMUNITY LIBRARY,P. O. BOX 109,TANANA,99777,0089,9073667207,299,1,0,0,0,0.25,0,0.25,7300,7000,0,0,14300,,,,4109,,14300,0,9280,510,250,27,480,800,100,853,0,150,335,110,NO,SP,SO,YUKON-KOYUKUK,Y,0,0,0,N,N,,299,AK0073,AK,02,290,98,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0074,DERMOTT O'TOOLE MEMORIAL LIBRARY,P. O. BOX 35,TENAKEE SPRINGS,99841,0035,9077362248,116,1,0,0,0,0.25,0,0.25,4130,6439,0,95,10664,,,,1730,,10747,0,5509,274,370,0,550,1346,80,2484,0,170,810,93,NO,CI,SO,SKAGWAY-ANGOON,Y,0,0,0,N,N,,116,AK0074,AK,02,232,98,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0075,TOK COMMUNITY LIBRARY,P. O. BOX 227,TOK,99780,0227,9078835623,1216,1,0,0,0,0,0,0,1600,6002,0,909,8511,,,,4927,,8511,0,10734,534,655,22,950,8618,358,6861,0,84,1019,160,NO,NP,SO,SE FAIRBANK,N,0,1223,0,N,Y,PI,1216,AK0075,AK,02,240,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0
AK0076,TICASUK LIBRARY,P. O. BOX 28,UNALAKLEET,99684,0028,9076243053,803,1,0,0,0,0.4,0,0.4,4224,7000,0,0,11224,,,,1465,,11224,0,3834,9,50,5,832,1063,16,216,0,8,179,168,NO,CI,SO,NOME,Y,0,0,0,N,N,,803,AK0076,AK,02,180,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0077,VALDEZ CONSORTIUM LIBRARY,P. O. BOX 609,VALDEZ,99686,0609,9078354632,4486,1,0,0,1,2,2.36,4.36,334305,7000,0,12400,353705,205977,49725,255702,26627,75943,358272,0,41270,2310,746,127,2784,40663,1500,47302,638,1435,8654,827,NO,AP,SO,VALDEZ-CORDOVA,Y,2487,14018,26,Y,Y,PE,4486,AK0077,AK,02,261,98,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0078,WASILLA PUBLIC LIBRARY,391 N. MAIN,WASILLA,99687,7085,9073765913,25454,1,0,0,1,3,4.75,7.75,531820,7000,0,16011,554831,279588,83639,363227,55963,125721,544911,0,50748,1207,894,129,2040,64639,4274,155179,237,1155,77519,3179,NO,CI,SO,MATANUSKA-SUSITNA,Y,8509,251,4,Y,Y,ST,25454,AK0078,AK,02,170,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
AK0080,WILLOW PUBLIC LIBRARY,P. O. BOX 129,WILLOW,99688,0129,9074956424,2653,1,0,0,0,0.75,0.98,1.73,94402,7000,0,0,101402,,,,14090,,101402,0,14122,447,475,36,1976,10084,733,16961,73,264,7901,745,NO,CO,SO,MATANUSKA-SUSITNA,Y,1380,4118,0,Y,Y,ST,2653,AK0080,AK,02,170,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0
AK0081,IRENE INGLE PUBLIC LIBRARY,P. O. BOX 679,WRANGELL,99929,0679,9078743535,2543,1,0,0,0,1,1.15,2.15,138666,7000,4557,16046,166269,69811,40669,110480,31077,24712,166269,0,40177,558,778,73,1924,27600,3100,34798,0,351,11202,620,NO,CI,SO,WRANGELL-PETERSBU,Y,1538,12426,27,Y,Y,PE,2543,AK0081,AK,02,280,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0
AK0082,AKIAK SCHOOL COMMUNITY LIBRARY,P. O. BOX 52227,AKIAK,99552,0227,9077657325,327,1,0,0,0,0.4,0,0.4,23261,5800,4557,0,33618,,,,4329,,33618,0,8433,626,431,20,1200,8308,19,4473,1,1,2692,5045,NO,SP,SO,BETHEL,Y,0,0,10,Y,Y,ST,327,AK0082,AK,02,050,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0
AK0085,KENNY LAKE PUBLIC LIBRARY,HC 60 BOX 223,KENNY LAKE,99573,9704,9078223015,500,1,0,1,0,0.45,0,0.45,1915,6200,0,2240,10355,,,,3458,,9233,0,4822,217,292,4,900,1887,20,3310,0,49,795,900,NO,NP,MO,VALDEZ-CORDOVA,Y,0,0,0,Y,Y,ST,500,AK0085,AK,02,261,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,11, 3, 3, 0, 0
AK0087,KOYUK PUBLIC LIBRARY,P. O. BOX 69,KOYUK,99753,0069,9079633971,272,1,0,0,0,0.42,0,0.42,7212,6840,0,0,14052,,,,1898,,14051,0,9939,78,114,20,1040,1050,0,713,0,60,261,466,NO,CI,SO,NOME,Y,0,0,0,N,N,,272,AK0087,AK,02,180,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0088,PILOT STATION PUBLIC LIBRARY,P. O. BOX 5103,PILOT STATION,99650,5103,9075493211,547,1,0,0,0,1,0,1,0,5000,0,0,5000,,,,733,,4605,0,6091,125,184,15,480,2326,195,4261,0,0,735,175,NO,CI,SO,WADE HAMPTON,Y,0,0,0,N,N,,547,AK0088,AK,02,270,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 5, 5, 5, 5, 0, 7, 5, 0, 0, 0, 0,10, 0, 0, 0, 0, 0, 0
AK0091,TULUKSAK SCH/COMM LIBRARY,P. O. BOX 115,TULUKSAK,99679,0115,9076956989,385,1,0,0,0,0.5,0,0.5,21418,5800,4557,0,31775,,,,6580,,31776,0,6921,30,382,20,480,2000,150,3545,0,50,3212,620,NO,SP,SO,BETHEL,Y,78,387,20,Y,Y,ST,385,AK0091,AK,02,050,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0
AK0094,TUZZY HIGBEE CONSORTIUM LIBRARY,P. O. BOX 749,BARROW,99723,7337,9078521720,9189,1,7,0,1,1,3,4,423255,56000,31899,151132,662286,291029,57302,348331,99655,63168,511154,0,28956,165,1771,122,4496,15082,8686,15080,76,924,2841,735,NO,MJ,MO,NORTH SLOPE,Y,7000,14264,45,Y,Y,PE,9189,AK0094,AK,02,185,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0
AK0095,AKIACHAK SCH/COMM LIBRARY,P. O. BOX 51100,AKIACHAK,99551,0100,9078254812,560,1,0,0,0,0.4,0,0.4,18658,5800,4557,0,29015,,,,5016,,29015,0,8816,106,390,45,640,5715,50,7766,22,32,4460,1700,NO,SP,SO,BETHEL,Y,0,0,0,Y,Y,ST,560,AK0095,AK,02,050,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0
AK0097,ESTHER GREENWALD LIBRARY,P. O. BOX 157,HOONAH,99829,0157,9079453611,906,1,0,0,0,1.5,0.25,1.75,70359,12019,1578,0,83956,,,,9064,,83956,0,16301,67,725,39,2284,21808,139,14859,0,113,8273,7025,NO,SP,SO,SKAGWAY-ANGOON,Y,1200,3000,2,Y,Y,PE,906,AK0097,AK,02,232,98,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0099,MOOSE PASS PUBLIC LIBRARY,GENERAL DELIVERY,MOOSE PASS,99631,9999,9072883111,181,1,0,0,0,0,0,0,0,5000,0,0,5000,,,,2870,,5000,0,4245,159,164,8,624,514,27,924,0,0,209,35,NO,NP,SO,KENAI PENINSULA,N,0,0,0,N,N,,181,AK0099,AK,02,122,98,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0100,NIKOLAI PUBLIC LIBRARY,P. O. BOX 9145,NIKOLAI,99691,9145,9072932113,108,1,0,0,0,0.35,0,0.35,3523,5000,0,0,8523,,,,3292,,9023,0,4312,0,170,37,700,300,10,900,0,0,259,23,NO,CI,SO,YUKON-KOYUKUK,Y,0,0,0,N,N,,108,AK0100,AK,02,290,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,10, 0, 0, 0, 0, 0, 0
AK0101,SAND POINT SCH/COMM LIBRARY,P. O. BOX 249,SAND POINT,99661,0249,9073832331,870,1,0,0,0,0.12,0,0.12,5700,0,0,0,5700,,,,1438,,5648,0,9865,85,368,51,240,23760,2700,23249,18,168,19387,2059,NO,SP,SO,ALEUTIANS EAST,Y,0,875,4,Y,Y,PE,870,AK0101,AK,02,013,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 0
AK0102,EGEGIK VILLAGE LIBRARY,P. O. BOX 29,EGEGIK,99579,9999,9072332211,127,1,0,0,0,0.25,0,0.25,5309,0,0,0,5309,,,,3197,,5309,0,6651,277,43,58,300,400,10,160,0,0,95,24,NO,CI,SO,LAKE & PENINSULA,Y,0,0,0,N,N,,127,AK0102,AK,02,164,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0103,TRAPPER CREEK LIBRARY,P. O. BOX 13388,TRAPPER CREEK,99683,0388,9077331546,889,1,0,0,0,0.3,0,0.3,13500,7000,0,2311,22811,,,,7654,,22811,0,6013,323,199,14,576,1635,38,4404,0,186,2211,492,NO,NP,SO,MATANUSKA-SUSITNA,Y,0,1630,8,Y,Y,PE,889,AK0103,AK,02,170,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
AK0104,HOLY CROSS SCH/COM LIBRARY,P. O. BOX 210,HOLY CROSS,99602,0210,9074767118,260,1,0,0,0,0.25,0,0.25,4477,5210,0,0,9687,,,,2488,,9988,0,5250,22,12,24,480,16169,3265,2193,0,0,1867,1217,NO,SP,SO,YUKON-KOYUKUK,N,0,0,0,N,N,,260,AK0104,AK,02,290,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0,14,30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0107,ALAKANUK PUBLIC LIBRARY,P. O. BOX 167,ALAKANUK,99554,0167,9072383313,651,1,0,0,0,0.25,0,0.25,0,5000,0,0,5000,,,,973,,4240,0,7249,149,219,18,480,2768,0,1399,47,89,402,208,NO,CI,SO,WADE HAMPTON,Y,0,0,0,N,N,,651,AK0107,AK,02,270,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 5, 5, 5, 5, 0, 7, 2, 2, 5, 5,10,10, 0, 0, 0, 0, 0, 0
AK0108,OLD HARBOR LIBRARY,P. O. BOX 109,OLD HARBOR,99643,0109,9072862204,301,1,0,0,0,0.5,0,0.5,5249,6640,0,0,11889,,,,1347,,11891,0,3352,69,101,85,1040,930,16,770,0,0,290,175,NO,CI,SO,KODIAK ISLAND,Y,0,0,0,N,N,,301,AK0108,AK,02,150,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 5, 5, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0109,RUSSIAN MISSION SCHOOL COMMUNITY LIBRARY,P. O. BOX 49,RUSSIAN MISSION,99657,0090,9075845111,295,1,0,0,0,0.25,0,0.25,4000,6800,0,671,11471,,,,3672,,11154,0,256,5,66,29,480,899,30,675,0,5,390,470,NO,SP,SO,WADE HAMPTON,Y,0,0,0,N,N,,295,AK0109,AK,02,270,98,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0111,AKUTAN PUBLIC LIBRARY,P. O. BOX 26,AKUTAN,99553,0026,9076982230,420,1,0,0,0,0.5,0,0.5,9092,7000,4557,500,21149,,,,5157,,20549,0,6705,136,161,13,1100,2265,150,1905,0,27,1019,1653,NO,CI,SO,ALEUTIANS EAST,Y,250,0,46,Y,N,,420,AK0111,AK,02,013,98,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0112,FALSE PASS PUBLIC LIBRARY,P.O. BOX 50,FALSE PASS,99583,0050,9075482319,64,1,0,0,0,0.7,0,0.7,3000,5000,4557,0,12557,,,,5000,,8008,0,2082,0,106,24,1456,1508,20,1586,0,2,447,181,NO,CI,SO,ALEUTIANS EAST,Y,0,0,0,N,N,,64,AK0112,AK,02,013,98,08,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AK0113,OUZINKIE MEDIA CENTER,P.O. BOX 130,OUZINKIE,99644,0130,9076802323,246,1,0,0,0,0.5,0,0.5,5000,7000,0,0,12000,,,,2670,,11992,0,585,0,34,5,1040,396,40,324,0,0,105,16,NO,NL,SO,KODIAK ISLAND,Y,0,3500,17,Y,Y,PI,246,AK0113,AK,02,150,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 8, 0, 0, 5, 3, 0, 0, 0
AK0114,ST. GEORGE SCHOOL/COMM LIBRARY,P.O. BOX 959,ST. GEORGE ISLAND,99591,0959,9078592229,184,1,0,0,0,0.25,0,0.25,5000,7000,0,0,12000,,,,2124,,12000,0,6205,704,75,25,360,6319,75,1894,0,20,1579,1980,NO,SP,SO,ALEUTIANS WEST,Y,0,0,0,Y,Y,PE,184,AK0114,AK,02,016,98,08,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,11, 3, 3, 0, 0
