LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,FILLER,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32
CF010,ALTAMONT PUBLIC LIBRARY,"HCR 77, BOX 108",ALTAMONT,37301,9406,6156922457,13362,1,0,0,0,0.5,0,0.5,5936,0,0,0,5936,,,,0,,5936,0,5418,27,56,1,1040,1318,138,10877,97,120,4513,35,ME,CO,SO,GRUNDY,8374,TN0021,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
CF011,CANEY FORK REGIONAL LIBRARY CENTER,25 RHEA STREET,SPARTA,38583,2039,6158362209,149418,1,5,1,2,7.4,3,10.4,47039,309658,40933,7987,405617,192169,44705,236874,98630,69515,405019,580,118563,358,2414,28,4940,23428,4172,98727,98,427,0,0,HQ,SD,MA,WHITE,93640,TN0022,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
CP001,BARBARA REYNOLDS CARR MEMORIAL LIBRARY,P. O. BOX 139,TAZEWELL,37879,0139,6156265414,26137,1,0,0,0,1,0.6,1.6,34475,0,10000,3460,47935,,,,6604,,42353,0,12380,62,296,21,2340,19500,750,39597,0,283,14533,580,ME,CO,SO,CLAIBORNE,16380,TN0023,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
CP007,JACKSBORO PUBLIC LIBRARY,P. O. BOX 460,JACKSBORO,37757,0460,6155623675,35079,1,0,0,0,0.5,0,0.5,8764,0,0,124,8888,,,,4822,,10832,0,11021,16,48,58,1040,1400,90,14537,0,89,4188,60,ME,CO,SO,CAMPBELL,21984,TN0024,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
CP016,WARTBURG PUBLIC LIBRARY,P. O. BOX 366,WARTBURG,37887,0366,6153463137,17300,1,0,0,0,0.53,0.3,0.83,3517,0,0,269,3786,,,,327,,5656,0,10409,33,41,9,1716,7840,3588,15119,0,252,3567,30,ME,CO,SO,MORGAN,10842,TN0025,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
CP018,LAKE CITY PUBLIC LIBRARY,P. O. BOX 157,LAKE CITY,37769,0157,6154266762,7779,1,0,0,0,0.75,0.75,1.5,33616,0,0,1101,34717,,,,4576,,33128,0,26902,123,504,219,1560,2012,3519,57425,12,1020,15835,75,ME,CO,SO,ANDERSON,4875,TN0026,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
CP019,CLINTON PUBLIC LIBRARY,118 SOUTH HICKS STREET,CLINTON,37716,2826,6154570519,33161,1,0,0,1,1,1.69,2.69,89339,0,0,7557,96896,46711,5361,52072,9861,26506,88439,0,35330,553,116,56,2496,42900,6450,72543,3,521,25596,645,ME,CO,SO,ANDERSON,20782,TN0027,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
CP006,HUNTSVILLE PUBLIC LIBRARY,314 COURT HOUSE SQUARE,HUNTSVILLE,37756,0098,6156639230,2937,1,0,0,0,0.5,0,0.5,8525,0,0,136,8661,,,,2176,,14185,0,7043,0,24,13,1040,2600,52,6474,2,199,1082,236,ME,CO,SO,SCOTT,1841,TN0028,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
CP011,MAYNARDVILLE PUBLIC LIBRARY,296 MAIN STREET,MAYNARDVILLE,37807,3400,6159920202,13694,1,0,0,0,0.5,0,0.5,8571,0,0,1329,9900,,,,0,,7396,0,10539,39,85,4,1040,6165,1675,14358,0,145,5366,198,ME,CO,SO,UNION,8582,TN0029,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
CP009,CLINCH-POWELL REGIONAL LIBRARY CENTER,704 NORTH MAIN STREET,CLINTON,37716,3122,6154570931,178818,1,12,1,2,7.49,4.3,11.79,110716,279046,47618,3637,441017,198470,34595,233065,153310,39623,425998,1039,133636,1148,1359,178,-1,57086,3596,144363,3,1284,0,0,HQ,SD,MA,ANDERSON,112065,TN0030,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FD001,CROCKETT COUNTY LIBRARY,314 E. CHURCH STREET,ALAMO,38001,1108,9016964220,13378,1,0,0,0,1,1.58,2.58,35000,0,0,0,35000,21862,1672,23534,2253,10054,35841,0,24277,164,199,53,1872,10408,473,29900,0,151,9979,380,ME,CO,SO,CROCKETT,8384,TN0031,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FD002,MCIVER'S GRANT PUBLIC LIBRARY,204 N. MILL STREET,DYERSBURG,38024,4631,9012855032,30323,1,0,0,0,3,2.2,5.2,92947,0,0,664,93611,59762,5315,65077,13253,14617,92947,12015,33439,397,422,73,2340,34554,3037,91888,0,72,43061,372,ME,CO,SO,DYER,19003,TN0032,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FD003,NEWBERN CITY LIBRARY,220 E. MAIN STREET,NEWBERN,38059,1528,9016273153,4531,1,0,0,0,1,1.38,2.38,32444,0,0,1438,33882,16715,3151,19866,2211,7214,29291,0,13531,142,191,44,1872,8736,492,36923,0,12,17477,303,ME,CO,SO,DYER,2840,TN0033,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FD004,ELMA ROSS PUBLIC LIBRARY,1011 E. MAIN STREET,BROWNSVILLE,38012,2627,9017729534,19437,1,0,0,0,2.12,1.06,3.18,56605,0,0,21951,78556,29928,2275,32203,4473,38029,74705,0,18335,108,224,51,1924,27144,1270,35613,0,174,12065,628,ME,CO,SO,HAYWOOD,12181,TN0034,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FD005,SOMERVILLE-FAYETTE COUNTY LIBRARY,216 W. MARKET STREET,SOMERVILLE,38068,1592,9014655248,25559,1,0,0,0,1,1,2,49567,0,0,0,49567,,,,6944,,49567,0,20157,171,352,35,2392,16503,101,34047,0,229,10145,629,ME,CO,SO,FAYETTE,16018,TN0035,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FD006,TIPTONVILLE PUBLIC LIBRARY,126 TIPTON STREET,TIPTONVILLE,38079,1133,9012537391,3921,1,0,0,0,1,0,1,8460,0,10706,0,19166,,,,175,,19131,0,11679,78,91,1,1040,1468,8,4638,0,6,1545,392,ME,CO,SO,LAKE,2457,TN0036,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FD007,RIDGELY PUBLIC LIBRARY,134 N. MAIN STREET,RIDGELY,38080,1316,9012645809,3208,1,0,0,0,1,0,1,8700,0,0,0,8700,,,,99,,11338,0,10527,59,125,9,1040,6450,270,13745,0,0,4992,417,ME,CO,SO,LAKE,2010,TN0037,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FD008,TIPTON COUNTY PUBLIC LIBRARY,300 WEST CHURCH STREET,COVINGTON,38019,2729,9014768289,28552,1,0,0,0,2,0.3,2.3,58684,0,50000,3419,112103,34831,2670,37501,11183,60411,109095,50000,34292,194,255,48,2444,44660,1053,63467,0,81,15277,158,ME,CO,SO,TIPTON,17894,TN0038,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FD009,MUNFORD-TIPTON MEMORIAL PUBLIC,P. O. BOX B,MUNFORD,38058,9999,9018372665,9016,1,0,0,0,1,1,2,9000,0,0,374,9374,,,,320,,9000,0,7850,9,103,1,1040,3010,2009,17202,0,0,8567,0,ME,CO,SO,TIPTON,5650,TN0039,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FD010,SUGAR HILL-LAUDERDALE COUNTY LIBRARY,123 SOUTH JEFFERSON  STREET,RIPLEY,38063,1522,9016351872,23491,1,0,0,0,2,1,3,32190,0,5000,2622,39812,20319,2270,22589,1943,15883,40415,0,19214,171,162,10,1924,18824,2716,34766,0,90,9744,1320,ME,CO,SO,LAUDERDALE,14722,TN0040,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FD011,FORKED DEER REGIONAL LIBRARY CENTER,"ROUTE 2, BOX 388",HALLS,38040,9599,9018365812,161416,1,2,1,1,4.75,5.98,10.73,20317,262362,42101,4089,328869,150751,27502,178253,97805,51765,327823,0,75720,127,1732,9,2132,7470,1043,96114,0,130,0,0,HQ,SD,MA,LAUDERDALE,101159,TN0041,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FL001,LENOIR CITY PUBLIC LIBRARY,P.O. BOX 339,LENOIR CITY,37771,0339,6159863210,31255,1,0,0,0,0.67,0.17,0.84,12555,0,0,571,13126,,,,1015,,11070,0,13708,0,86,49,1560,9700,250,29742,0,25,6398,39,ME,CO,SO,LOUDON,19588,TN0042,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FL002,MEIGS-DECATUR PUBLIC LIBRARY,104 MAIN STREET,DECATUR,37322,9999,6153343332,8033,1,0,0,0,0.77,0,0.77,11123,0,15000,0,26123,,,,0,,17087,0,6939,1,127,0,1612,11551,342,15805,0,132,5288,811,ME,CO,SO,MEIGS,5034,TN0043,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FL003,ROCKWOOD PUBLIC LIBRARY,117 NORTH FRONT STREET,ROCKWOOD,37854,2320,6153541281,14641,1,0,0,0,1,2.5,3.5,67332,0,0,5769,73101,46748,9595,56343,3685,16225,76253,0,31280,151,185,38,2496,28808,6138,40542,0,245,11599,1071,ME,CO,SO,ROANE,9176,TN0044,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FL004,MADISONVILLE PUBLIC LIBRARY,P.O. BOX 99,MADISONVILLE,37354,0099,6154424500,11300,1,0,0,0,0.4,1.3,1.7,20038,0,0,0,20038,,,,597,,20270,212,10910,1,136,16,1456,18772,2600,30572,0,146,11679,458,ME,CO,SO,MONROE,7082,TN0045,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FL005,SWEETWATER PUBLIC LIBRARY,210 MAYES AVENUE,SWEETWATER,37874,2620,6153375274,19241,1,0,0,0,2.5,3.5,6,58850,0,0,40411,99261,62934,5287,68221,5334,19854,93409,7275,33961,133,401,46,2184,42117,8706,137024,0,80,52257,3190,ME,CO,SO,MONROE,12058,TN0046,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FL006,CLEVELAND PUBLIC LIBRARY,795 NORTH CHURCH STREET,CLEVELAND,37311,2200,6154722163,73712,1,1,0,4.25,4.25,12,16.25,425472,0,0,62251,487723,226439,49252,275691,77844,107442,460977,16908,56271,937,974,180,4947,188660,58349,225358,3,717,81048,3320,ME,CO,MO,BRADLEY,46195,TN0047,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FL007,HARRIMAN PUBLIC LIBRARY,601 WALDEN STREET,HARRIMAN,37748,2506,6158823195,19835,1,0,0,0,1.5,0,1.5,42683,0,0,6564,49247,,,,1371,,43460,3838,18330,60,174,45,2040,22950,2550,25776,0,175,8787,3020,ME,CO,SO,ROANE,12431,TN0048,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FL008,DAYTON PUBLIC LIBRARY,1191 MARKET STREET,DAYTON,37321,1499,6157758406,17528,1,0,0,0,2,0.63,2.63,50003,0,5000,6847,61850,33926,6195,40121,5713,15144,60978,0,18861,109,413,28,2418,48256,3432,79874,2,660,34388,260,ME,CO,SO,RHEA,10985,TN0049,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FL009,SPRING CITY PUBLIC LIBRARY,P.O. BOX 382,SPRING CITY,37381,0382,6153659757,6816,1,0,0,0,1,0,1,17819,0,3000,2639,23458,,,,606,,23366,0,11705,203,200,12,1820,22903,1542,29065,0,29,10043,362,ME,CO,SO,RHEA,4272,TN0050,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FL010,KINGSTON PUBLIC LIBRARY,1000 BRADFORD WAY,KINGSTON,37763,9999,6153769905,12751,1,0,0,0,1,0.7,1.7,62239,0,10000,0,72239,,,,2729,,70764,246933,15509,32,111,43,2356,29630,1642,51684,0,205,14360,612,ME,CO,SO,ROANE,7991,TN0051,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FL011,E.G. FISHER PUBLIC LIBRARY,106 HORNSBY STREET,ATHENS,37303,3574,6157457782,42383,1,0,0,1,5.78,0.66,6.44,128894,0,0,29115,158009,83069,12153,95222,26597,26923,148742,1856,37356,230,545,74,2938,70491,11180,96916,9,1036,24546,7754,ME,CO,SO,MCMINN,26561,TN0052,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FL012,BLOUNT COUNTY PUBLIC LIBRARY,301 MCGHEE STREET,MARYVILLE,37801,6811,6159820981,85969,1,0,0,3,4,11.2,15.2,390701,0,2979,91907,485587,209543,47565,257108,72151,96880,426139,14000,63129,322,1332,152,3172,169835,13158,291234,0,730,104924,12253,ME,CO,SO,BLOUNT,53877,TN0053,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FL013,FORT LOUDOUN REGIONAL LIBRARY CENTER,718 GEORGE STREET N.W.,ATHENS,37303,2214,6157455194,357107,1,14,1,2,9.71,6.5,16.21,112961,422193,60859,15921,611934,245472,55948,301420,207822,93280,602522,0,129537,230,3144,62,15496,56155,4860,225414,0,933,0,0,HQ,SD,MA,MCMINN,223799,TN0054,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
HR001,ARGIE COOPER PUBLIC LIBRARY,100 S. MAIN STREET,SHELBYVILLE,37160,3984,6156847323,30411,1,0,0,0,1,4.75,5.75,97046,0,20000,72250,189296,59784,5769,65553,7259,115460,188272,0,50725,728,888,70,3040,45760,3264,100486,0,485,31504,1514,ME,CO,SO,BEDFORD,19059,TN0055,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
HR002,ADAMS MEMORIAL LIBRARY,212 COLLEGE STREET,WOODBURY,37190,1402,6155635861,10467,1,0,0,0,1,0,1,16864,0,0,4694,21558,,,,1062,,20649,0,30094,250,110,10,1768,31460,6621,35026,0,0,12080,384,ME,CO,SO,CANNON,6560,TN0056,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
HR003,COFFEE CO. LANNOM MEMORIAL LIBRARY,312 NORTH COLLINS,TULLAHOMA,37388,3229,6154552460,21864,1,0,0,0,2.5,5.35,7.85,144796,0,0,26683,171479,80349,6147,86496,29420,35958,151874,0,52802,1232,692,104,3172,97500,1905,171565,0,1102,56971,1188,ME,CO,SO,COFFEE,13702,TN0057,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
HR004,COFFEE CO. MANCHESTER PUBLIC LIBRARY,1005 HILLSBORO HWY.,MANCHESTER,37355,2099,6157235143,18475,1,0,0,0,1.94,5.53,7.47,143745,0,0,30097,173842,81501,6235,87736,28684,66629,183049,0,49143,747,625,79,2912,80988,1556,175251,0,106,66110,732,ME,CO,SO,COFFEE,11578,TN0058,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
HR005,FRANKLIN COUNTY PUBLIC LIBRARY,105 SOUTH PORTER STREET,WINCHESTER,37398,1546,6159673706,34725,1,0,0,0,0.88,2.6,3.48,69990,0,12785,16734,99509,47147,4229,51376,0,37823,89199,0,30667,461,175,47,2808,46110,267,90284,0,33,31292,351,ME,CO,SO,FRANKLIN,21762,TN0059,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
HR006,FAYETTEVILLE-LINCOLN CO.PUB.LIBRARY,400 ROCKY KNOB LANE,FAYETTEVILLE,37334,2558,6154333286,28157,1,0,0,0,1,2.62,3.62,59792,0,15000,17883,92675,38694,6249,44943,12774,16464,74181,0,36346,1088,214,52,2732,47996,1605,78099,0,32,16093,786,ME,CO,SO,LINCOLN,17646,TN0060,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
HR007,MOORE COUNTY PUBLIC LIBRARY,P. O. BOX 602,LYNCHBURG,37352,9998,6157597285,4721,1,0,0,0,1,1,2,22780,0,0,6422,29202,,,,1200,,22780,0,28365,358,402,0,1612,11500,283,26272,0,146,7805,1620,ME,CO,SO,MOORE,2959,TN0061,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
HR008,LINEBAUGH PUBLIC LIBRARY,105 WEST VINE STREET,MURFREESBORO (S),37130,3673,6158934131,118570,1,1,0,2,3,18,21,699172,0,0,74997,774169,337640,75028,412668,50490,216979,680137,0,156826,731,476,223,4784,219420,27989,459936,0,204,219031,7630,ME,CO,MO,RUTHERFORD,74308,TN0062,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
HR009,FRED A. VAUGHT MEMORIAL LIBRARY,211 WHITE OAK STREET,HARTSVILLE,37074,1420,6153743677,5920,1,0,0,0,0.87,0.03,0.9,15250,0,0,5483,20733,,,,0,,21259,0,23016,404,198,31,1560,10452,162,21914,0,13,5410,137,ME,CO,SO,TROUSDALE,3710,TN0063,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
HR010,LEBANON-WILSON COUNTY PUBLIC LIBRARY,108 SOUTH HATTON,LEBANON (S),37087,3590,6154440632,67675,1,2,0,0,3,5,8,202512,0,6075,30410,238997,132811,36432,169243,16715,88476,274434,9910,68539,736,1066,79,6404,140000,999,235808,0,798,92224,3842,ME,CO,MO,WILSON,42412,TN0064,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
HR011,HIGHLAND RIM REGIONAL LIBRARY CENTER,2118 E. MAIN STREET,MURFREESBORO,37130,4009,6158933380,340985,1,2,1,2,7,5,12,52100,385007,58252,12213,507572,233681,41573,275254,125141,96444,496839,5000,79193,271,361,18,3692,26261,1806,106064,0,85,0,0,HQ,SD,MA,RUTHERFORD,213695,TN0065,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
IN003,OAK RIDGE PUBLIC LIBRARY,CIVIC CENTER,OAK RIDGE,37830,6206,6154828455,27310,1,0,0,5,6,10.27,16.27,720284,0,0,0,720284,372820,74918,447738,105051,155794,708583,11701,95949,8739,1722,316,3380,260000,32185,279556,50,600,88701,4577,NO,CI,SO,ANDERSON,17115,TN0066,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
WT012,KINGSPORT PUBLIC LIBRARY,400 BROAD STREET,KINGSPORT,37660,4292,6152299489,33027,1,1,0,3,5,8.5,13.5,500638,0,25000,58250,583888,268224,52735,320959,119653,102628,543240,137000,121961,4062,988,383,3562,56974,2836,201973,6,405,70518,0,ME,CO,MO,SULLIVAN,20698,TN0067,TN,47,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 0, 0
IN002,EAST RIDGE CITY LIBRARY,1517 TOMBRAS AVENUE,EAST RIDGE,37412,2747,6158677323,21101,1,0,0,0,2,2,4,69978,0,0,0,69978,51975,8053,60028,9300,650,69978,2000,18000,86,0,16,3172,12002,0,25000,133,344,5000,480,NO,CI,SO,HAMILTON,13224,TN0068,TN,47,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 1, 1, 0, 5, 5, 0,10, 0
IN004,SIGNAL MOUNTAIN PUBLIC LIBRARY,1114 JAMES BOULEVARD,SIGNAL MOUNTAIN,37377,2509,6158867323,7034,1,0,0,1,1,1,2,73455,0,0,0,73455,,,,16000,,61005,0,19819,125,19,71,1560,29481,5040,44691,0,0,21773,0,NO,CI,SO,HAMILTON,4408,TN0069,TN,47,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 1, 0, 0, 0, 0, 0, 0, 0
NL001,GRAINGER COUNTY PUBLIC LIBRARY,GENERAL DELIVERY,RUTLEDGE,37861,9999,6158284784,17095,1,0,0,0,0.45,0,0.45,8929,0,0,214,9143,,,,1141,,8431,0,7241,0,76,12,910,6812,349,11674,0,56,4347,112,ME,CO,SO,GRAINGER,10713,TN0070,TN,47,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
