K_DECTOP,LIB_CODE,LIB_NAME,LIB_ADDR,LIB_CITY,LIB_ZIP,LIB_ZIP4,LIB_PHONE,LIB_CNTY,C_OUT_TYP,C_MSA,C_SER_POP,LIB_NUM_BM,WEB_ADR,K_SEQ,STABR,PUB_FIPS,CNTYFIPS,YR
IN0007,0263,FORT BRANCH PUBLIC LIBRARY,107 E LOCUST ST,FORT BRANCH,47648,1499,8127534212,GIBSON,CE,NO,D,0,,003,IN,18,051,98
IN0007,263,HAUBSTADT BRANCH,POST OFFICE BOX 337,HAUBSTADT,47639,0337,8127686005,GIBSON,BR,NO,U,0,,004,IN,18,051,98
IN0008,0264,OAKLAND CITY-COLUMBIA TWP PUB LIB,210 S MAIN,OAKLAND CITY,47660,1538,8127493559,GIBSON,CE,NO,C,0,,002,IN,18,051,98
IN0009,0421,BICKNELL-VIGO TWP PUBLIC LIBRARY,201 W 2ND ST,BICKNELL,47512,2109,8127353650,KNOX,CE,NO,D,0,,002,IN,18,083,98
IN0009,0421,EDWARDSPORT BRANCH,211 THIRD STREET,EDWARDSPORT,47528,1704,8127352317,KNOX,BR,NO,A,0,,003,IN,18,083,98
IN0009,0421,WESTPHALIA BRANCH,HWY 67,WESTPHALIA,47596,9999,2198753100,KNOX,BR,NO,A,0,,004,IN,18,083,98
IN0009,0421,SANDBORN BRANCH,ANDERSON ST,SANDBORN,47578,9999,8125912330,KNOX,BR,NO,A,0,,005,IN,18,083,98
IN0010,0422,KNOX CO PUBLIC LIBRARY,502 N 7TH ST,VINCENNES,47591,2101,8128864380,KNOX,CE,NO,F,0,,003,IN,18,083,98
IN0011,0511,LOOGOOTEE PUBLIC LIBRARY,410 N LINE ST,LOOGOOTEE,47553,1263,8122953713,MARTIN,CE,NO,D,0,,002,IN,18,101,98
IN0012,0512,SHOALS PUBLIC LIBRARY,FOURTH AND HIGH ST,SHOALS,47581,0909,8122473838,MARTIN,CE,NO,C,0,,002,IN,18,101,98
IN0013,0621,TELL CITY-PERRY CO CONT PUB LIB BOOKMOBILE,909 FRANKLIN ST,TELL CITY,47586,1717,8125472661,PERRY,BS,NO,U,1,,002,IN,18,123,98
IN0013,0621,TELL CITY-PERRY CO CONT PUBLIC LIBRARY,909 FRANKLIN ST,TELL CITY,47586,1717,8125472661,PERRY,CE,NO,E,0,,003,IN,18,123,98
IN0014,0622,CANNELTON PUBLIC LIBRARY,W 6TH ST,CANNELTON,47520,0037,8125476028,PERRY,CE,NO,B,0,,002,IN,18,123,98
IN0015,0631,PIKE COUNTY PUBLIC LIBRARY,1104 MAIN ST,PETERSBURG,47567,1377,8123546257,PIKE,CE,NO,B,0,,002,IN,18,125,98
IN0015,0631,WINSLOW BRANCH LIBRARY,CENTER STREET POST OFFICE BOX 39,WINSLOW,47598,0039,8127895423,PIKE,BR,NO,A,0,,004,IN,18,125,98
IN0016,0651,POSEYVILLE CARNEGIE PUBLIC LIBRARY,55 S CALE ST,POSEYVILLE,47633,0220,8128743418,POSEY,CE,NC,C,0,,002,IN,18,129,98
IN0017,0652,NEW HARMONY WORKINGMEN'S INSTITUTE,407 W TAVERN ST,NEW HARMONY,47631,0638,8126824806,POSEY,CE,NC,B,0,,002,IN,18,129,98
IN0018,IN0018-002,ALEXANDRIAN PUBLIC LIBRARY BOOKMOBILE,115 W FIFTH ST,MOUNT VERNON,47620,1869,8128383286,POSEY,BS,NC,U,1,,002,IN,18,129,98
IN0018,0653,ALEXANDRIAN PUBLIC LIBRARY,115 W FIFTH ST,MOUNT VERNON,47620,1869,8128383286,POSEY,CE,NC,E,0,,003,IN,18,129,98
IN0019,0741,SPENCER CO PUBLIC LIBRARY,210 WALNUT ST,ROCKPORT,47635,1398,8126494866,SPENCER,CE,NO,E,0,,005,IN,18,147,98
IN0019,741,GRANDVIEW BRANCH,POST OFFICE BOX 717,GRANDVIEW,47615,0717,8126499732,SPENCER,BR,NO,U,0,,006,IN,18,147,98
IN0019,741,HATFIELD BRANCH,POST OFFICE 361,HATFIELD,47617,0361,8123594151,SPENCER,BR,NO,U,0,,007,IN,18,147,98
IN0019,741,MARYLEE VOGEL,POST OFFICE BOX 155,RICHLAND,47634,0155,8123594146,SPENCER,BR,NO,U,0,,008,IN,18,147,98
IN0020,0821,EAST BRANCH,840 E CHANDLER AVENUE,EVANSVILLE,47713,2399,8124288231,VANDERBURGH,BR,CC,U,0,,002,IN,18,163,98
IN0020,0821,MCCULLOUGH BRANCH,5115 WASHINGTON AVENUE,EVANSVILLE,47715,4898,8124288236,VANDERBURGH,BR,CC,U,0,,004,IN,18,163,98
IN0020,0821,NORTH PARK BRANCH,750 NORTH PARK DRIVE,EVANSVILLE,47710,3699,8124288237,VANDERBURGH,BR,CC,U,0,,005,IN,18,163,98
IN0020,0821,OAKLYN BRANCH,3820 OAK HILL ROAD,EVANSVILLE,47711,2910,8124288234,VANDERBURGH,BR,CC,U,0,,006,IN,18,163,98
IN0020,0821,STRINGTOWN BRANCH,2100 STRINGTOWN ROAD,EVANSVILLE,47711,3706,8124288233,VANDERBURGH,BR,CC,U,0,,007,IN,18,163,98
IN0020,0821,WEST BRANCH,2000 W FRANKLIN STREET,EVANSVILLE,47712,5113,8124288232,VANDERBURGH,BR,CC,U,0,,008,IN,18,163,98
IN0020,0821,EVANSVILLE-VANDERBURGH CO PUBLIC LIBRARY,22 S E FIFTH ST,EVANSVILLE,47708,1694,8124288200,VANDERBURGH,CE,CC,H,0,,009,IN,18,163,98
IN0020,0821,RED BANK BRANCH,120 S RED BANK RD,EVANSVILLE,47712,6527,8124288205,VANDERBURGH,BR,CC,U,0,,010,IN,18,163,98
IN0021,0822,WILLARD LIBRARY OF EVANSVILLE,21 FIRST AVE,EVANSVILLE,47710,1294,8124254309,VANDERBURGH,CE,CC,H,0,,002,IN,18,163,98
IN0022,0871,OHIO TOWNSHIP PUBLIC LIBRARY SYSTEM,23 W JENNINGS ST,NEWBURGH,47630,1408,8128535468,WARRICK,CE,NC,E,0,,003,IN,18,173,98
IN0022,871,CHANDLER BRANCH,402 SOUTH JAYCEE STREET,CHANDLER,47610,9312,8129257179,WARRICK,BR,NO,U,0,,004,IN,18,173,98
IN0023,0872,LYNNVILLE BRANCH LIBRARY,MAIN STREET,LYNNVILLE,47619,2018,8129225409,WARRICK,BR,NC,B,0,,002,IN,18,173,98
IN0023,0872,ELBERFELD BRANCH LIBRARY,175 SYCAMORE STREET,ELBERFELD,47613,9999,8129834029,WARRICK,BR,NC,B,0,,003,IN,18,173,98
IN0023,0872,BOONVILLE-WARRICK CO PUBLIC LIBRARY,611 W MAIN ST,BOONVILLE,47601,1544,8128971500,WARRICK,CE,NC,E,0,,004,IN,18,173,98
IN0023,0872,BOONVILLE-WARRICK CO PUB LIB BOOKMOBILES,611 W MAIN ST,BOONVILLE,47601,1544,8128971500,WARRICK,BS,NC,U,2,,005,IN,18,173,98
IN0023,872,TENNYSON BRANCH LIBRARY,POST OFFICE BOX 58,TENNYSON,47637,0058,8125678933,WARRICK,BR,NO,U,0,,010,IN,18,173,98
IN0024,1371,REMINGTON-CARPENTER TWP PUBLIC LIBRARY,OHIO ST,REMINGTON,47977,0065,2192612543,JASPER,CE,NO,B,0,,002,IN,18,073,98
IN0025,1372,DEMOTTE BRANCH LIBRARY,901 BIRCH ST,DEMOTTE,46310,0016,2199872221,DUBOIS,BR,NO,E,0,,002,IN,18,037,98
IN0025,1372,WHEATFIELD BRANCH LIBRARY,PO BOX 247,WHEATFIELD,46392,0247,2199563774,DUBOIS,BR,NO,B,0,,003,IN,18,037,98
IN0025,1372,JASPER CO PUBLIC LIBRARY,208 W SUSAN ST,RENSSELAER,47978,2699,2198665881,JASPER,CE,NO,E,0,,004,IN,18,073,98
IN0026,1451,WHITING PUBLIC LIBRARY,1735 OLIVER ST,WHITING,46394,1794,2196590269,LAKE,CE,NC,D,0,,002,IN,18,089,98
IN0027,1452,EAST CHICAGO PUBLIC LIBRARY,2401 E COLUMBUS DRIVE,EAST CHICAGO,46312,2998,2193972453,LAKE,CE,CC,F,0,,006,IN,18,089,98
IN0027,1452,BESSIE OWENS COMMUNITY CENTER LIBRARY,4001 ALEXANDER AVENUE,EAST CHICAGO,46312,2936,2193972453,LAKE,BR,CC,U,0,,012,IN,18,089,98
IN0027,1452,MARTIN LUTHER KING COMMUNITY CENTER LIBRARY,4902 MELVILLE AVENUE,EAST CHICAGO,46312,2936,8125678933,LAKE,BR,CC,U,0,,013,IN,18,089,98
IN0027,1452,PENN COMMUNITY CENTER LIBRARY,3550 PENNSYLVANIA AVENUE,EAST CHICAGO,46312,2936,2193972453,LAKE,BR,CC,U,0,,014,IN,18,089,98
IN0027,1452,ROBERT A PASTRICK LIBRARY,1008 WEST CHICAGO AVENUE,EAST CHICAGO,46312,2936,2193972453,LAKE,BR,CC,U,0,,015,IN,18,089,98
IN0027,1452,ST CATHERINE HOSPITAL,4321 FIR STREET,EAST CHICAGO,46312,3049,2193972453,LAKE,BR,CC,U,0,,016,IN,18,089,98
IN0027,1452,ROBERTO CLEMENTE CENTER,3616 ELM STREET,EAST CHICAGO,46312,2270,2193972453,LAKE,BR,NC,U,0,,017,IN,18,089,98
IN0028,1453,DUBOIS BRANCH,1835 BROADWAY,GARY,46407,2298,2198869120,LAKE,BR,CC,U,0,,003,IN,18,089,98
IN0028,1453,KENNEDY BRANCH,3953 BROADWAY,GARY,46409,1799,2198878112,LAKE,BR,CC,U,0,,004,IN,18,089,98
IN0028,1453,TOLLESTON BRANCH,1113 TAFT STREET,GARY,46404,2297,2199442795,LAKE,BR,CC,U,0,,005,IN,18,089,98
IN0028,1453,WILDERMUTH BRANCH,501 S LAKE STREET,GARY,46403,2408,2199383941,LAKE,BR,CC,U,0,,006,IN,18,089,98
IN0028,1453,GARY PUBLIC LIBRARY,220 W 5TH AVE,GARY,46402,1270,2198862484,LAKE,CE,CC,H,0,,007,IN,18,089,98
IN0028,1453,GARY PUBLIC LIBRARY BOOKMOBILE,220 W 5TH AVE,GARY,46402,1270,2198862484,LAKE,BS,NC,U,1,,008,IN,18,089,98
IN0029,1454,E B HAYWARD BRANCH LIBRARY,1212 172ND STREET,HAMMOND,46324,2317,2199315100,LAKE,BR,CC,U,0,,002,IN,18,089,98
IN0029,1454,HANSEN BRANCH LIBRARY,2823 MARTHA ST,HAMMOND,46323,1652,2199315000,LAKE,BR,CC,U,0,,004,IN,18,089,98
IN0029,1454,RUPP BRANCH LIBRARY,847 117TH ST,WHITING,46394,1202,2199315000,LAKE,BR,CC,U,0,,005,IN,18,089,98
IN0029,1454,SAWYER BRANCH LIBRARY,649 MULBERRY ST,HAMMOND,46324,1599,2199315000,LAKE,BR,CC,U,0,,006,IN,18,089,98
IN0029,1454,HAMMOND PUBLIC LIBRARY,564 STATE ST,HAMMOND,46320,1532,2199315100,LAKE,CE,CC,G,0,,008,IN,18,089,98
IN0029,1454,HOWARD BRANCH LIBRARY,7047 GRAND AVENUE,HAMMOND,46323,2552,2198441622,LAKE,BR,CC,U,0,,010,IN,18,089,98
IN0029,1454,LINCOLN BRANCH LIBRARY,3835 HOHMAN,HAMMOND,46327,1197,2198442269,LAKE,BR,CC,U,0,,011,IN,18,089,98
IN0030,1455,BLACK OAK BRANCH,5921 W 25TH AVENUE,GARY,46406,3024,2198448809,LAKE,BR,CC,D,0,,002,IN,18,089,98
IN0030,1455,CEDAR LAKE BRANCH,13330 PARRISH STREET,CEDAR LAKE,46303,9201,2193747121,LAKE,BR,NC,C,0,,003,IN,18,089,98
IN0030,1455,FORTY-FIRST AVENUE BRANCH,3941 WEST 41ST AVENUE,GARY,46408,3009,2199805180,LAKE,BR,CC,E,0,,005,IN,18,089,98
IN0030,1455,GRIFFITH BRANCH,940 N BROAD STREET,GRIFFITH,46319,1528,2198382825,LAKE,BR,NC,E,0,,006,IN,18,089,98
IN0030,1455,HIGHLAND BRANCH,2841 JEWETT AVENUE,HIGHLAND,46322,1617,2198382394,LAKE,BR,NC,E,0,,007,IN,18,089,98
IN0030,1455,HOBART BRANCH,100 N MAIN STREET,HOBART,46342,4391,2199422243,LAKE,BR,NC,E,0,,008,IN,18,089,98
IN0030,1455,LAKE STATION BRANCH,2400 CENTRAL AVENUE,LAKE STATION,46405,2122,2199622409,LAKE,BR,NC,E,0,,009,IN,18,089,98
IN0030,1455,MUNSTER BRANCH,8701 CALUMET AVENUE,MUNSTER,46321,2526,2198368450,LAKE,BR,NC,E,0,,010,IN,18,089,98
IN0030,1455,NEW CHICAGO BRANCH,3250 MICHIGAN AVENUE,NEW CHICAGO,46342,1172,2199622421,LAKE,BR,NC,B,0,,011,IN,18,089,98
IN0030,1455,ST JOHN BRANCH,9450 WICKER DRIVE,ST JOHN,46373,9400,2193655379,LAKE,BR,NC,C,0,,012,IN,18,089,98
IN0030,1455,DYER SCHERERVILLE BRANCH,1001 WEST LINCOLN HIGHWAY,SCHERERVILLE,46375,1552,2193224731,LAKE,BR,NC,E,0,,013,IN,18,089,98
IN0030,1455,LAKE CO PUBLIC LIBRARY,1919 - 81ST AVE W,MERRILLVILLE,46410,5382,2197693541,LAKE,CE,NC,H,0,,014,IN,18,089,98
IN0031,1456,CROWN POINT COMMUNITY LIBRARY,214 S COURT ST,CROWN POINT,46307,3975,2196630270,LAKE,CE,NC,E,0,,002,IN,18,089,98
IN0031,1456,WINFIELD LIBRARY,10966 FOUR SEASONS PLACE,CROWN POINT,46307,0789,2196630900,LAKE,BR,NC,C,0,,003,IN,18,089,98
IN0033,1461,MICHIGAN CITY PUBLIC LIBRARY,100 E FOURTH ST,MICHIGAN CITY,46360,3392,2198733040,LA PORTE,CE,NO,F,0,,002,IN,18,091,98
IN0034,1462,WESTVILLE-NEW DURHAM TWP PUBLIC LIBRARY,153 MAIN ST,WESTVILLE,46391,0789,2197852015,LA PORTE,CE,NO,C,0,,002,IN,18,091,98
IN0035,1463,WANATAH PUBLIC LIBRARY,101 N MAIN ST,WANATAH,46390,0299,2197339303,LA PORTE,CE,NO,B,0,,002,IN,18,091,98
IN0036,1464,LA CROSSE PUBLIC LIBRARY,16 E MAIN,LA CROSSE,46348,0300,2197542606,LA PORTE,CE,NO,B,0,,002,IN,18,091,98
IN0037,1465,FISH LAKE BRANCH LIBRARY,7981 E SR 4,WALKERTON,46574,9528,2193691337,LA PORTE,BR,NO,U,0,,002,IN,18,091,98
IN0037,1465,HANNA BRANCH,P O BOX 78,HANNA,46340,0078,2197974735,LA PORTE,BR,NO,U,0,,003,IN,18,091,98
IN0037,1465,KINGSFORD HEIGHTS BRANCH,"P O BOX 219, 436 EVANSTON STREET",KINGSFORD HEIGHTS,46346,0219,2193933280,LA PORTE,BR,NO,U,0,,004,IN,18,091,98
IN0037,1465,ROLLING PRAIRIE BRANCH,P O BOX 157,ROLLING PRAIRIE,46371,0157,2197782390,LA PORTE,BR,NO,U,0,,005,IN,18,091,98
IN0037,1465,UNION MILLS BRANCH,"P O BOX 98, 3727 WEST 800 SOUTH",UNION MILLS,46382,0098,2197672604,LA PORTE,BR,NO,U,0,,006,IN,18,091,98
IN0037,1465,COOLSPRING BRANCH,7089 WEST 400 NORTH,MICHIGAN CITY,46360,9328,2198793272,LA PORTE,BR,NO,U,0,,007,IN,18,091,98
IN0037,1465,LA PORTE COUNTY PUBLIC LIBRARY,904 INDIANA AVE,LA PORTE,46350,3407,2193626156,LA PORTE,CE,NO,G,0,,008,IN,18,091,98
IN0037,1465,LA PORTE COUNTY PUBLIC LIBRARY,904 INDIANA AVE,LA PORTE,46350,3407,2193626156,LA PORTE,BS,NO,U,1,,009,IN,18,091,98
IN0038,1561,MOROCCO BRANCH LIBRARY,STATE STREET,MOROCCO,47963,8039,2192852664,NEWTON,BR,NO,B,0,,002,IN,18,111,98
IN0038,1561,ROSELAWN BRANCH LIBRARY,ALHGRIM ST,ROSELAWN,46372,9999,2193452010,NEWTON,BR,NO,B,0,,003,IN,18,111,98
IN0038,1561,LAKE VILLAGE MEMORIAL TWP PUBLIC LIBRARY,150 MAPLE ST,LAKE VILLAGE,46349,0206,2199923490,NEWTON,CE,NO,D,0,,004,IN,18,111,98
IN0039,1562,BROOK-IROQUOIS TWP PUBLIC LIBRARY,100 E MAIN,BROOK,47922,0155,2192752471,NEWTON,CE,NO,B,0,,002,IN,18,111,98
IN0040,1563,KENTLAND-JEFFERSON TWP PUBLIC LIBRARY,201 E GRAHAM ST,KENTLAND,47951,1233,2194745044,NEWTON,CE,NO,B,0,,002,IN,18,111,98
IN0041,1564,GOODLAND & GRANT TWP PUBLIC LIBRARY,75 N NEWTON ST,GOODLAND,47948,0405,2192974431,NEWTON,CE,NO,B,0,,002,IN,18,111,98
IN0043,1642,PORTAGE PUBLIC LIBRARY,2670 LOIS STREET,PORTAGE,46368,3588,2197631508,PORTER,BR,NC,F,0,,002,IN,18,127,98
IN0043,1642,SOUTH HAVEN LIBRARY,729 LONGRUN ROAD,VALPARAISO,46383,8409,2197594474,PORTER,BR,NC,E,0,,003,IN,18,127,98
IN0043,1642,HEBRON LIBRARY,201 W SIGLER POST OFFICE 97,HEBRON,46341,0097,2199963684,PORTER,BR,NC,D,0,,004,IN,18,127,98
IN0043,1642,KOUTS LIBRARY,107 S MAIN ST,KOUTS,46347,9999,2197662116,PORTER,BR,NC,D,0,,005,IN,18,127,98
IN0043,1642,PORTER COUNTY BOOKMOBILE LIBRARY,107 JEFFERSON STREET,VALPARAISO,46393,4899,2194624948,PORTER,BS,NC,C,1,,006,IN,18,127,98
IN0043,1642,PORTER CO PUBLIC LIBRARY SYSTEM,103 JEFFERSON ST,VALPARAISO,46383,4899,2194620524,PORTER,CE,NC,H,0,,008,IN,18,127,98
IN0044,1643,HAGEMAN MEMORIAL LIBRARY,100 FRANCIS STREET,PORTER,46304,1709,2199267696,PORTER,BR,NC,E,0,,002,IN,18,127,98
IN0044,1643,WESTCHESTER PUBLIC LIBRARY,200 W INDIANA AVE,CHESTERTON,46304,3122,2199267696,PORTER,CE,NC,E,0,,003,IN,18,127,98
IN0045,1661,FRANCESVILLE-SALEM TWP PUBLIC LIB,BOX 577,FRANCESVILLE,47946,0577,2195679433,PULASKI,CE,NO,B,0,,002,IN,18,131,98
IN0046,1662,PULASKI COUNTY PUBLIC LIBRARY,121 S RIVERSIDE DRIVE,WINAMAC,46996,1596,2199463432,PULASKI,CE,NO,E,0,,002,IN,18,131,98
IN0046,1662,MEDARYVILLE LIBRARY STATION,515 EAST MAIN STREET,MEDARYVILLE,47957,0036,2198434141,PULASKI,BR,NO,U,0,,005,IN,18,131,98
IN0047,1663,MONTEREY-TIPPECANOE TWP PUB LIB,E MAIN ST,MONTEREY,46960,0038,2195422171,PULASKI,CE,NO,B,0,,002,IN,18,131,98
IN0048,1751,NORTH JUDSON-WAYNE TWP PUBLIC LIBRARY,208 KELLER AVE,NORTH JUDSON,46366,1208,2198962841,STARKE,CE,NO,C,0,,002,IN,18,149,98
IN0049,1752,HENRY F SCHRICKER-STARKE CO PUBLIC LIBRARY,152 W CULVER ROAD,KNOX,46534,2220,2197724207,STARKE,CE,NO,E,0,,002,IN,18,149,98
IN0049,1752,KOONTZ LAKE LIBRARY,7954 NORTH HIGHWAY 23,WALKERTON,46574,9999,2195863353,STARKE,BR,NO,C,0,,003,IN,18,149,98
IN0049,1752,HAMLET PUBLIC LIBRARY,"PO BOX 8, RAILROAD & STARKE ST",HAMLET,46532,0008,2198676033,STARKE,BR,NO,B,0,,004,IN,18,149,98
IN0049,1752,SAN PIERRE LIBRARY,P O BOX 218,SAN PIERRE,46274,0218,2198284352,STARKE,BR,NO,B,0,,005,IN,18,149,98
IN0050,2201,ELKHART PUBLIC LIBRARY,300 SOUTH SECOND STREET,ELKHART,46516,3184,2195223333,ELKHART,CE,CC,G,0,,005,IN,18,039,98
IN0050,2201,DUNLAP BRANCH,58485 EAST COUNTY RD 13,ELKHART,46516,6173,2198753100,ELKHART,BR,NC,U,0,,006,IN,18,039,98
IN0050,2201,OSOLO BRANCH LIBRARY,3429 EAST BRISTOL STREET,ELKHART,46514,4464,2192647234,ELKHART,BR,CC,U,0,,007,IN,18,039,98
IN0050,2201,PIERRE MORAN BRANCH LIBRARY,2400 BENHAM AVENUE,ELKHART,46517,2004,2192946418,ELKHART,BR,CC,U,0,,008,IN,18,039,98
IN0050,2201,ELKHART PUBLIC LIBRARY BOOKMOBILES,300 SOUTH SECOND STREET,ELKHART,46516,3184,2195223333,ELKHART,BS,CC,U,2,,009,IN,18,039,98
IN0051,2202,WAKARUSA-OLIVE & HARRISON TWP PUBLIC LIBRARY,124 N ELKHART ST,WAKARUSA,46573,0485,2198622465,ELKHART,CE,NC,C,0,,002,IN,18,039,98
IN0052,2203,NAPPANEE PUBLIC LIBRARY,157 N MAIN ST,NAPPANEE,46550,1956,2197737919,ELKHART,CE,NC,C,0,,002,IN,18,039,98
IN0053,2204,BRISTOL-WASHINGTON TWP PUBLIC LIBRARY,505 W VISTULA ST,BRISTOL,46507,9464,2198487458,ELKHART,CE,NC,C,0,,002,IN,18,039,98
IN0054,2205,GOSHEN PUBLIC LIBRARY,601 S FIFTH ST,GOSHEN,46526,3994,2195339531,ELKHART,CE,CC,E,0,,002,IN,18,039,98
IN0055,2206,MIDDLEBURY TOWN-TWP PUBLIC LIBRARY,101 E WINSLOW,MIDDLEBURY,46540,0192,2198255601,ELKHART,CE,NC,E,0,,002,IN,18,039,98
IN0056,2431,BELL MEMORIAL PUBLIC LIBRARY,306 N BROADWAY,MENTONE,46539,0368,2193537234,KOSCIUSKO,CE,NO,C,0,,002,IN,18,085,98
IN0057,2432,WARSAW COMMUNITY PUBLIC LIBRARY,315 E CENTER ST,WARSAW,46580,2882,2192676011,KOSCIUSKO,CE,NO,E,0,,002,IN,18,085,98
IN0058,2433,MILFORD PUBLIC LIBRARY,101 MAIN ST,MILFORD,46542,0247,2196584312,KOSCIUSKO,CE,NO,C,0,,002,IN,18,085,98
IN0059,2434,SYRACUSE-TURKEY CREEK TWP PUBLIC LIBRARY,115 E MAIN ST,SYRACUSE,46567,1189,2194573022,KOSCIUSKO,CE,NO,D,0,,002,IN,18,085,98
IN0060,2435,PIERCETON & WASHINGTON TWP PUB LIB,P O BOX 328,PIERCETON,46562,0328,2195945474,KOSCIUSKO,CE,NO,C,0,,002,IN,18,085,98
IN0061,2501,CULVER-UNION TWP PUBLIC LIBRARY,107-111 N MAIN ST,CULVER,46511,1595,2198422941,MARSHALL,CE,NO,C,0,,002,IN,18,099,98
IN0062,2502,PLYMOUTH PUBLIC LIBRARY,201 N CENTER ST,PLYMOUTH,46563,2103,2199362324,MARSHALL,CE,NO,E,0,,002,IN,18,099,98
IN0063,2503,BREMEN PUBLIC LIBRARY,304 N JACKSON ST,BREMEN,46506,1130,2195462849,MARSHALL,CE,NO,D,0,,002,IN,18,099,98
IN0064,2504,ARGOS PUBLIC LIBRARY,119 W WALNUT ST,ARGOS,46501,1098,2198925818,MARSHALL,CE,NO,C,0,,002,IN,18,099,98
IN0065,2505,BOURBON PUBLIC LIBRARY,307 N MAIN ST,BOURBON,46504,1596,2193425655,MARSHALL,CE,NO,C,0,,002,IN,18,099,98
IN0066,2711,NEW CARLISLE & OLIVE TWP PUB LIB,124 E MICHIGAN ST,NEW CARLISLE,46552,0837,2196543046,ST JOSEPH,CE,NC,C,0,,002,IN,18,141,98
IN0067,2712,WALKERTON-LINCOLN TWP PUBLIC LIBRARY,607 ROOSEVELT ROAD,WALKERTON,46574,1296,2195862933,ST JOSEPH,CE,NC,C,0,,002,IN,18,141,98
IN0068,2713,ROGER B FRANCIS BRANCH,52655 NORTH IRONWOOD ROAD,SOUTH BEND,46635,1125,2192824641,ST JOSEPH,BR,CC,U,0,,002,IN,18,141,98
IN0068,2713,LASALLE BRANCH,3232 WEST ARDMORE TRAIL,SOUTH BEND,46628,1402,2192824633,ST JOSEPH,BR,CC,U,0,,003,IN,18,141,98
IN0068,2713,RIVER PARK BRANCH,2022 MISHAWAKA AVENUE,SOUTH BEND,46615,1623,2192824635,ST JOSEPH,BR,CC,U,0,,004,IN,18,141,98
IN0068,2713,V M TUTT BRANCH,2223 MIAMI STREET,SOUTH BEND,46613,2938,2192824637,ST JOSEPH,BR,CC,U,0,,005,IN,18,141,98
IN0068,2713,WESTERN BRANCH,611 SOUTH LOMBARDY DRIVE,SOUTH BEND,46613,2777,2192824639,ST JOSEPH,BR,CC,U,0,,006,IN,18,141,98
IN0068,2713,NORTH LIBERTY BRANCH,105 CENTER ST POST OFFICE BOX 562,NORTH LIBERTY,46554,0562,2196563664,ST JOSEPH,BR,NC,U,0,,007,IN,18,141,98
IN0068,2713,LAKEVILLE BRANCH,601 SOUTH MICHIGAN,SOUTH BEND,46601,2411,2197843446,ST JOSEPH,BR,NC,U,0,,008,IN,18,141,98
IN0068,2713,ST JOSEPH CO PUBLIC LIBRARY,304 S MAIN ST,SOUTH BEND,46601,2125,2192824601,ST JOSEPH,CE,CC,H,0,,009,IN,18,141,98
IN0068,2713,ST JOSEPH COUNTY BOOKMOBILE,304 SOUTH MAIN STREET,SOUTH BEND,46601,2125,2192802756,ST JOSEPH,BS,CC,U,1,,010,IN,18,141,98
IN0069,2714,BITTERSWEET BRANCH LIBRARY,602 BITTERSWEET ROAD,MISHAWAKA,46544,4155,2192590392,ST JOSEPH,BR,NC,E,0,,002,IN,18,141,98
IN0069,2714,MISHAWAKA-PENN PUBLIC LIBRARY,209 LINCOLN WAY E,MISHAWAKA,45644,2084,2192595277,ST JOSEPH,CE,CC,G,0,,003,IN,18,141,98
IN0070,3011,DECATUR PUBLIC LIBRARY,128 S 3RD ST,DECATUR,46733,1691,2197242605,ADAMS,CE,NO,E,0,,002,IN,18,001,98
IN0071,3012,BERNE PUBLIC LIBRARY,166 N SPRUNGER,BERNE,46711,1595,2195892809,ADAMS,CE,NO,D,0,,002,IN,18,001,98
IN0072,3013,GENEVA PUBLIC LIBRARY,305 E LINE ST,GENEVA,46740,0187,2193687270,ADAMS,CE,NO,C,0,,002,IN,18,001,98
IN0073,3021,ABOITE BRANCH,5630 COVENTRY LANE,FORT WAYNE,46804,7140,2194322263,ALLEN,BR,CC,U,0,,002,IN,18,003,98
IN0073,3021,DUPONT BRANCH,563 EAST DUPONT ROAD,FORT WAYNE,46825,2053,2194897559,ALLEN,BR,CC,U,0,,003,IN,18,003,98
IN0073,3021,GEORGETOWN BRANCH,6600 EAST STATE BOULEVARD,FORT WAYNE,46815,7029,2194931481,ALLEN,BR,CC,U,0,,004,IN,18,003,98
IN0073,3021,HARLAN BRANCH,17430 STATE ROAD 37,HARLAN,46743,9999,2196575719,ALLEN,BR,NC,U,0,,005,IN,18,003,98
IN0073,3021,HESSEN CASSEL BRANCH,3030 EAST PAULDING ROAD,FORT WAYNE,46816,4513,2194476511,ALLEN,BR,CC,U,0,,006,IN,18,003,98
IN0073,3021,LITTLE TURTLE BRANCH,2201 SHERMAN BOULEVARD,FORT WAYNE,46808,2358,2194266214,ALLEN,BR,CC,U,0,,007,IN,18,003,98
IN0073,3021,MONROEVILLE BRANCH,104 ALLEN STREET,MONROEVILLE,46773,9999,2196236714,ALLEN,BR,NC,U,0,,008,IN,18,003,98
IN0073,3021,NEW HAVEN BRANCH,435 ANN STREET,NEW HAVEN,46774,1279,2194931616,ALLEN,BR,NC,U,0,,009,IN,18,003,98
IN0073,3021,PONTIAC BRANCH,3304 WARSAW STREET,FORT WAYNE,46806,4043,2194562956,ALLEN,BR,CC,U,0,,010,IN,18,003,98
IN0073,3021,SHAWNEE BRANCH,5600 NOLL AVENUE,FORT WAYNE,46806,3047,2194565864,ALLEN,BR,CC,U,0,,011,IN,18,003,98
